age,gender,region_category,membership_category,joining_date,joined_through_referral,preferred_offer_types,medium_of_operation,internet_option,last_visit_time,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score
48,M,City,Premium Membership,2016-04-03,No,Without Offers,Desktop,Wi-Fi,15:43:19,16.0,330.4420466561716,18586.7,5.0,838.98,Yes,Yes,No,Not Applicable,Products always in Stock,1.0
60,M,Town,Premium Membership,2015-03-22,Yes,Without Offers,Smartphone,Fiber_Optic,05:20:09,20.0,962.6621963095006,24500.69,12.0,492.07200507945424,Yes,No,Yes,Unsolved,Poor Product Quality,3.0
50,F,Town,Gold Membership,2015-07-10,Yes,Without Offers,Smartphone,Mobile_Data,05:56:08,6.0,45.6,38769.06,7.0,635.49,No,Yes,Yes,Unsolved,Poor Product Quality,4.0
43,F,Town,Basic Membership,2016-05-15,No,Without Offers,Desktop,Mobile_Data,08:31:59,6.0,60.33,44960.67,18.0,642.6,Yes,No,Yes,Solved,Poor Product Quality,4.0
25,F,Town,Silver Membership,2016-07-16,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,09:54:40,20.0,87.02,2302.89,13.0,647.93,Yes,No,No,Not Applicable,Too many ads,4.0
25,F,Town,Basic Membership,2015-08-25,No,Without Offers,Smartphone,Mobile_Data,18:11:57,7.0,88.37,32515.42,12.0,369.7647221666575,Yes,No,No,Not Applicable,No reason specified,5.0
15,M,Village,Silver Membership,2016-05-09,Yes,Without Offers,Smartphone,Wi-Fi,08:26:31,12.0,149.85,1972.46,10.0,738.52,No,Yes,Yes,No Information Available,Poor Website,3.0
44,F,City,No Membership,2015-07-21,Yes,Credit/Debit Card Offers,Both,Wi-Fi,23:43:05,21.0,593.66,13921.82,14.0,633.1783560535522,No,Yes,Yes,Solved,Poor Website,4.0
20,M,Town,No Membership,2017-04-22,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,13:33:20,14.0,32.15,22400.82,17.217372844070916,633.0230913924345,No,Yes,No,Not Applicable,Poor Product Quality,5.0
19,F,City,Basic Membership,2016-07-22,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,17:51:28,8.0,90.95,14462.25,29.0,548.32,Yes,No,No,Not Applicable,Poor Product Quality,5.0
46,F,City,No Membership,2015-04-11,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,20:24:22,4.0,227.69,20000.01,8.0,103.42688896335892,Yes,No,Yes,Solved in Follow-up,Poor Product Quality,5.0
61,M,Town,Platinum Membership,2015-05-31,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,06:08:40,11.0,43.26,3929.76,16.0,753.83,Yes,No,Yes,No Information Available,No reason specified,3.0
63,F,City,Premium Membership,2015-04-28,No,Without Offers,Smartphone,Fiber_Optic,16:30:14,12.0,155.47,31277.37,19.0,717.55,No,Yes,No,Not Applicable,Poor Customer Service,3.0
60,F,City,Silver Membership,2016-10-21,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,04:51:40,13.0,36.39,1463.07,24.0,766.77,No,Yes,Yes,Solved in Follow-up,Poor Product Quality,3.0
59,F,City,Silver Membership,2016-06-13,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,16:01:16,14.0,76.59,32963.96,15.0,371.59766858697486,Yes,No,Yes,Unsolved,Too many ads,3.0
41,M,Town,Gold Membership,2017-04-07,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,14:48:05,12.0,223.50938230850608,10666.9,22.0,765.65,Yes,No,No,Not Applicable,No reason specified,3.0
30,M,Town,Basic Membership,2017-12-18,Yes,Without Offers,Smartphone,Wi-Fi,01:01:26,21.0,54.32,14713.89,16.0,526.16,Yes,No,No,Not Applicable,No reason specified,5.0
13,M,Town,Basic Membership,2015-06-17,Yes,Without Offers,Smartphone,Mobile_Data,07:58:47,7.0,641.97,6049.62,17.808081605264558,864.7844895470357,Yes,No,No,Not Applicable,Poor Product Quality,5.0
56,F,Town,Gold Membership,2017-12-15,No,Without Offers,Both,Fiber_Optic,19:10:46,15.0,473.99,14978.98,27.0,710.56,Yes,Yes,No,Not Applicable,Poor Website,4.0
60,F,City,No Membership,2017-06-26,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,01:22:54,13.0,278.5,18521.36,23.0,673.92,Yes,No,Yes,Solved,Poor Website,5.0
55,M,City,Basic Membership,2017-11-01,Yes,Credit/Debit Card Offers,Both,Mobile_Data,17:50:20,18.0,737.99,28080.12,20.0,695.65,Yes,No,Yes,No Information Available,No reason specified,4.0
10,F,Village,Basic Membership,2017-06-02,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,06:47:50,21.0,138.99,22099.96,9.0,671.53,No,Yes,Yes,Unsolved,No reason specified,5.0
13,M,Village,Silver Membership,2017-04-29,No,Without Offers,Smartphone,Wi-Fi,08:13:19,7.0,150.23,46890.08,15.0,717.2720327151202,Yes,No,No,Not Applicable,Too many ads,4.0
14,M,Town,Silver Membership,2016-03-06,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,14:17:43,11.0,587.46,33561.43,12.0,665.71,No,Yes,Yes,No Information Available,Poor Website,4.0
24,F,City,Silver Membership,2015-11-20,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,04:21:51,12.0,224.12,27384.81,10.0,787.93,Yes,Yes,No,Not Applicable,No reason specified,3.0
60,M,City,Silver Membership,2017-07-12,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,23:26:41,9.0,299.58,25843.28,17.0,706.54,No,Yes,No,Not Applicable,Poor Website,4.0
50,F,Town,Premium Membership,2017-06-09,Yes,Without Offers,Smartphone,Wi-Fi,19:50:59,15.0,966.46,47900.46,13.0,823.82,Yes,Yes,Yes,Unsolved,User Friendly Website,1.0
15,F,Town,Gold Membership,2016-02-16,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,11:09:21,4.0,144.67,45249.21,10.0,731.9439806878904,No,Yes,No,Not Applicable,User Friendly Website,1.0
15,F,Village,Premium Membership,2016-04-05,No,Without Offers,Smartphone,Mobile_Data,21:38:25,3.0,297.29,16412.06,8.0,800.31,Yes,No,No,Not Applicable,Products always in Stock,1.0
37,F,City,Silver Membership,2016-02-19,No,Without Offers,Both,Fiber_Optic,10:52:46,14.0,452.75,28257.63,13.0,702.44,No,Yes,Yes,Solved in Follow-up,No reason specified,3.0
43,M,Village,No Membership,2017-05-02,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,08:27:30,11.0,189.02,18363.64,15.0,678.42,Yes,No,Yes,Unsolved,Too many ads,5.0
50,F,Town,Premium Membership,2016-06-15,No,Without Offers,Smartphone,Wi-Fi,20:49:19,15.0,139.83,36686.41,7.0,746.59,No,Yes,Yes,Solved,Poor Customer Service,3.0
47,M,City,Basic Membership,2017-10-14,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,17:36:25,12.0,160.08,33121.54,24.0,888.0408190427895,Yes,No,No,Not Applicable,Poor Website,5.0
28,M,City,Basic Membership,2015-09-17,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,21:57:00,8.0,34.94,20034.98,25.0,684.52,Yes,No,Yes,No Information Available,No reason specified,4.0
44,M,Town,Basic Membership,2017-10-23,No,Credit/Debit Card Offers,Desktop,Wi-Fi,19:03:06,18.0,324.65,29124.26,27.0,632.337616862233,Yes,No,No,Not Applicable,Too many ads,5.0
38,M,Town,Basic Membership,2017-07-16,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,10:29:03,12.0,1060.46,48129.77,9.0,908.6128157748786,Yes,Yes,No,Not Applicable,No reason specified,5.0
26,M,City,No Membership,2016-03-15,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,23:19:03,19.0,71.39,6249.76,15.0,631.493293717271,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,5.0
57,F,Village,No Membership,2015-02-07,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,19:07:19,15.0,30.33,20494.38,5.0,606.55,Yes,No,No,Not Applicable,No reason specified,4.0
12,M,City,Basic Membership,2016-07-07,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,08:10:02,23.0,961.7699688059224,7014.11,17.487580112790386,618.861519496046,No,Yes,No,Not Applicable,Poor Customer Service,5.0
17,M,Town,Silver Membership,2017-10-09,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,19:27:24,15.0,78.95,26767.98,5.0,727.04,No,Yes,No,Not Applicable,Poor Customer Service,3.0
11,M,Village,Silver Membership,2016-02-12,Yes,Gift Vouchers/Coupons,Both,Fiber_Optic,13:11:54,4.0,417.69,22608.49,25.0,706.52,Yes,Yes,No,Not Applicable,No reason specified,3.0
53,M,Town,No Membership,2015-05-06,No,Without Offers,Desktop,Mobile_Data,13:27:37,6.0,214.57058256842353,10368.02,6.0,644.67,No,Yes,No,Not Applicable,Poor Product Quality,5.0
43,F,City,No Membership,2017-10-05,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,01:33:13,18.0,32.68,43623.84,14.0,695.66,No,Yes,No,Not Applicable,Poor Website,5.0
32,M,Town,Basic Membership,2015-08-23,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,10:26:16,15.0,785.82,17174.44,21.0,589.31,No,Yes,Yes,No Information Available,Poor Customer Service,5.0
10,F,Town,Silver Membership,2015-06-04,Yes,Without Offers,Desktop,Wi-Fi,23:04:19,22.0,149.97,29546.28,26.0,712.5,Yes,No,Yes,Solved in Follow-up,Poor Website,3.0
57,M,City,Silver Membership,2015-08-23,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,07:37:14,14.0,2237.0332187760296,21961.77,21.0,705.19,Yes,No,No,Not Applicable,Poor Product Quality,3.0
12,M,Town,Premium Membership,2015-04-24,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,22:23:52,7.0,692.5252268783274,79516.55,19.0,714.89,Yes,Yes,No,Not Applicable,Quality Customer Care,2.0
35,M,Town,Premium Membership,2015-10-09,Yes,Credit/Debit Card Offers,Both,Mobile_Data,12:57:15,10.0,697.46,90422.43,18.0,790.88,Yes,Yes,No,Not Applicable,Reasonable Price,2.0
62,M,City,Gold Membership,2015-08-20,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,15:40:42,17.0,167.83,53733.6,15.0,776.47,Yes,Yes,Yes,Solved in Follow-up,Quality Customer Care,1.0
23,F,Town,Premium Membership,2015-09-03,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,23:11:47,16.0,663.62,3118.1,19.0,741.293296184342,Yes,Yes,No,Not Applicable,No reason specified,3.0
15,M,Town,Gold Membership,2015-04-24,Yes,Gift Vouchers/Coupons,Both,Mobile_Data,19:58:46,14.0,528.11,42763.69,17.855631990031362,216.18990582546687,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,4.0
29,M,City,Premium Membership,2016-04-16,No,Without Offers,Desktop,Wi-Fi,00:31:06,24.0,103.8,19767.42,23.0,760.2,Yes,No,No,Not Applicable,Too many ads,3.0
32,M,City,No Membership,2016-06-25,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,13:14:46,15.0,278.6,22998.43,17.80664837583466,624.01,Yes,No,No,Not Applicable,Poor Customer Service,5.0
23,F,Town,Basic Membership,2017-06-30,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,13:22:34,3.0,771.33,20482.43,24.0,559.66,Yes,No,No,Not Applicable,Poor Website,5.0
55,M,Village,Basic Membership,2017-08-17,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,16:10:04,7.0,57.55,9405.76,21.0,640.8426203400925,No,Yes,No,Not Applicable,Poor Customer Service,5.0
31,M,City,Silver Membership,2017-12-19,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,22:30:00,16.0,257.88,11756.84,20.0,789.26,Yes,No,No,Not Applicable,Poor Website,3.0
22,F,Town,No Membership,2015-02-22,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,05:41:11,13.0,41.21,3112.6,25.0,596.16,No,Yes,No,Not Applicable,Poor Customer Service,5.0
62,F,Town,Silver Membership,2015-06-21,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,18:57:10,15.0,224.02,29876.45,12.0,1676.595521981969,Yes,Yes,No,Not Applicable,Poor Customer Service,3.0
62,F,City,Basic Membership,2017-11-07,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,17:53:33,18.0,242.3893682811638,46535.22,17.25143273653388,672.77,No,Yes,No,Not Applicable,Poor Website,4.0
16,F,City,Silver Membership,2017-01-11,Yes,Gift Vouchers/Coupons,Both,Fiber_Optic,07:38:28,6.0,645.03,42072.25,23.0,712.64,Yes,No,Yes,No Information Available,Poor Customer Service,3.0
31,F,City,Gold Membership,2015-07-10,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,20:03:26,16.0,139.74,37932.87,17.0,1231.0581278535533,No,Yes,No,Not Applicable,No reason specified,3.0
55,F,Town,Premium Membership,2017-10-14,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,09:43:17,14.0,237.81990821862416,37416.9,14.0,785.45,No,Yes,Yes,No Information Available,Poor Customer Service,3.0
36,F,City,Platinum Membership,2015-04-03,No,Without Offers,Smartphone,Mobile_Data,11:20:43,16.0,192.9,32689.1,1.0,704.27,No,Yes,Yes,Unsolved,Reasonable Price,2.0
21,F,Town,Platinum Membership,2015-01-30,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,03:21:30,10.0,31.85,25416.02,14.0,1031.4294089691691,Yes,No,Yes,Unsolved,Poor Website,3.0
32,M,Town,Basic Membership,2017-07-02,No,Without Offers,Desktop,Mobile_Data,08:33:52,15.0,33.96,27369.29,17.36891703646769,632.505436434026,Yes,No,No,Not Applicable,Poor Website,5.0
39,F,Town,Silver Membership,2016-10-16,No,Credit/Debit Card Offers,Both,Wi-Fi,02:32:22,18.0,368.1096925478306,15357.86,17.0,622.69,No,Yes,Yes,Solved,Too many ads,4.0
21,F,Town,Basic Membership,2015-03-25,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,20:06:15,19.0,34.07,47663.39,6.0,611.78,No,Yes,No,Not Applicable,Too many ads,5.0
34,M,Town,Gold Membership,2016-06-06,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,00:36:34,14.0,95.45,47014.53,7.0,762.9,No,Yes,Yes,No Information Available,Reasonable Price,1.0
49,F,Town,Silver Membership,2015-02-19,No,Credit/Debit Card Offers,Desktop,Mobile_Data,12:22:46,14.0,230.67,21679.9,24.0,741.9,Yes,No,No,Not Applicable,Too many ads,3.0
51,F,Town,Basic Membership,2015-03-24,Yes,Without Offers,Smartphone,Fiber_Optic,15:37:44,22.0,95.71,1851.91,27.0,665.83,No,Yes,No,Not Applicable,Too many ads,4.0
28,M,Town,No Membership,2016-03-26,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,18:53:01,23.0,34.59,43380.49,24.0,681.5,No,Yes,No,Not Applicable,Poor Customer Service,5.0
14,M,Town,No Membership,2015-08-19,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,08:56:14,14.0,103.34,44758.72,10.0,614.72,Yes,No,No,Not Applicable,Poor Customer Service,4.0
48,M,Town,No Membership,2016-01-12,No,Without Offers,Both,Mobile_Data,19:51:43,11.0,259.96,21204.1,11.0,579.5,Yes,No,Yes,Unsolved,Too many ads,5.0
15,M,City,Platinum Membership,2015-06-07,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,06:19:26,20.0,115.11,4102.19,17.0,725.88,Yes,No,No,Not Applicable,Too many ads,3.0
16,F,Town,Gold Membership,2015-07-31,Yes,Without Offers,Desktop,Fiber_Optic,18:35:52,10.0,79.21,2425.15,14.0,726.5117479273591,Yes,No,No,Not Applicable,No reason specified,3.0
33,F,Town,Basic Membership,2016-12-02,Yes,Without Offers,Desktop,Wi-Fi,01:10:26,16.0,73.0,8516.95,28.0,681.9,Yes,No,No,Not Applicable,Poor Product Quality,5.0
26,M,City,No Membership,2016-12-24,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,02:09:30,8.0,62.74,49912.38,16.0,672.64,Yes,No,No,Not Applicable,No reason specified,4.0
35,M,City,No Membership,2016-01-05,Yes,Without Offers,Desktop,Mobile_Data,19:41:38,17.0,1450.0346732796445,16102.05,41.73357294995208,71.42912743037061,Yes,No,Yes,Unsolved,No reason specified,4.0
28,F,Village,Platinum Membership,2016-08-13,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,11:38:03,11.0,152.01,49577.35,17.0,770.73,No,Yes,No,Not Applicable,Poor Customer Service,3.0
20,F,Village,Premium Membership,2015-01-12,Yes,Without Offers,Smartphone,Fiber_Optic,21:22:08,13.0,593.38,42492.02,6.0,737.83,Yes,No,Yes,Solved,Too many ads,3.0
30,F,City,Premium Membership,2015-05-20,No,Credit/Debit Card Offers,Desktop,Wi-Fi,14:30:36,15.0,32.9,3900.54,24.0,765.71,No,Yes,Yes,Solved,No reason specified,3.0
25,F,City,Basic Membership,2015-03-21,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,16:03:50,8.0,309.42,26003.18,26.0,676.43,Yes,No,No,Not Applicable,No reason specified,5.0
58,M,Town,Platinum Membership,2016-10-13,Yes,Without Offers,Smartphone,Fiber_Optic,02:06:19,15.0,322.77,17671.39,22.0,762.18,No,Yes,No,Not Applicable,Too many ads,3.0
60,F,Village,Premium Membership,2017-04-19,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,05:54:45,20.0,296.18,39062.65,17.427863470046262,722.9570729877207,Yes,Yes,Yes,Solved in Follow-up,Poor Product Quality,3.0
27,M,City,Gold Membership,2016-06-27,Yes,Without Offers,Smartphone,Mobile_Data,11:59:19,13.0,33.92,42268.71,6.0,684.28,Yes,No,No,Not Applicable,Too many ads,4.0
10,F,City,No Membership,2017-03-19,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,03:02:38,9.0,280.24,22843.24,28.0,365.7299471314663,Yes,No,Yes,Unsolved,No reason specified,5.0
31,M,City,Platinum Membership,2017-01-01,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,04:12:04,12.0,475.7,22822.23,9.0,784.28,Yes,No,No,Not Applicable,Quality Customer Care,1.0
35,F,City,No Membership,2015-07-12,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,13:07:38,14.0,82.2,37803.47,26.0,628.267255899389,No,Yes,Yes,Solved,Poor Website,5.0
59,M,City,Basic Membership,2017-05-17,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,02:55:26,16.0,330.24,35935.43,9.0,665.25,No,Yes,Yes,No Information Available,Poor Customer Service,4.0
34,M,City,Silver Membership,2016-10-01,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,19:09:06,13.0,279.05,34052.79,18.0,650.69,No,Yes,Yes,No Information Available,Poor Product Quality,4.0
17,M,Town,Platinum Membership,2017-08-18,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,01:05:25,17.0,144.64,96979.67,11.148213923391294,1157.698832902047,Yes,No,No,Not Applicable,Quality Customer Care,2.0
15,F,Town,Premium Membership,2017-09-23,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,20:59:00,8.0,85.02,28529.44,19.0,775.38,No,Yes,No,Not Applicable,Too many ads,3.0
31,M,Village,Silver Membership,2015-05-05,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,12:20:04,21.0,33.61,40747.98,10.0,796.46,Yes,No,No,Not Applicable,No reason specified,3.0
49,M,Village,Basic Membership,2016-01-12,Yes,Gift Vouchers/Coupons,Both,Wi-Fi,19:44:52,11.0,710.9739115108041,26824.03,13.0,610.95,Yes,No,Yes,Solved in Follow-up,Poor Product Quality,5.0
60,M,Town,Basic Membership,2015-12-22,Yes,Gift Vouchers/Coupons,Both,Mobile_Data,03:02:07,14.0,209.13,16452.62,20.0,645.36,No,Yes,No,Not Applicable,No reason specified,4.0
31,M,Town,Premium Membership,2017-05-23,No,Credit/Debit Card Offers,Desktop,Mobile_Data,22:34:03,13.0,196.59698594392938,27652.74,17.159404049365747,718.83,No,Yes,No,Not Applicable,Poor Customer Service,3.0
14,M,Village,Premium Membership,2016-07-10,Yes,Without Offers,Desktop,Fiber_Optic,02:50:27,7.0,959.37,37519.85,9.0,740.79,No,Yes,No,Not Applicable,Poor Product Quality,3.0
34,M,City,Basic Membership,2017-02-04,No,Without Offers,Smartphone,Wi-Fi,08:31:44,18.0,446.53,30240.11,19.0,600.53,No,Yes,No,Not Applicable,Poor Product Quality,5.0
54,M,City,Premium Membership,2017-01-01,No,Credit/Debit Card Offers,Both,Fiber_Optic,08:03:45,10.0,430.23,78654.7,18.0,847.42,Yes,Yes,Yes,No Information Available,Reasonable Price,1.0
63,F,Town,Basic Membership,2017-09-09,No,Credit/Debit Card Offers,Desktop,Mobile_Data,12:16:54,9.0,408.36,34328.88,10.0,630.64,Yes,No,Yes,Solved,Too many ads,4.0
53,F,City,Silver Membership,2016-08-13,No,Credit/Debit Card Offers,Desktop,Mobile_Data,00:02:35,9.0,373.0,22116.07,19.0,725.59,No,Yes,Yes,Solved in Follow-up,Poor Product Quality,3.0
61,M,City,Premium Membership,2016-09-16,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,01:16:03,11.0,151.71,1934.62,5.0,757.67,No,Yes,Yes,Solved in Follow-up,No reason specified,3.0
44,M,City,Basic Membership,2017-06-15,No,Without Offers,Both,Wi-Fi,02:34:00,14.0,414.26,28472.36,27.0,578.64,Yes,Yes,Yes,Solved,Too many ads,5.0
59,M,Village,Basic Membership,2015-12-09,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,06:21:41,7.0,157.68,44220.95,5.0,1064.934430245611,No,Yes,Yes,No Information Available,Poor Customer Service,5.0
20,F,Town,Premium Membership,2016-05-15,Yes,Without Offers,Smartphone,Mobile_Data,01:14:28,12.0,892.02,23125.33,28.0,721.35,Yes,No,No,Not Applicable,Poor Customer Service,3.0
40,M,City,Platinum Membership,2016-08-24,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,17:28:32,11.0,97.38,19075.57,14.0,748.8713272540884,No,Yes,Yes,No Information Available,Poor Product Quality,3.0
37,M,Village,No Membership,2016-11-15,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,11:53:54,7.0,139.9,11306.82,18.0,241.86832027984548,No,Yes,No,Not Applicable,Too many ads,5.0
47,M,Town,Silver Membership,2017-02-18,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,07:08:42,15.0,110.72,10388.33,12.0,731.32,No,Yes,Yes,Unsolved,Quality Customer Care,2.0
12,M,City,Basic Membership,2017-03-22,No,Without Offers,Desktop,Wi-Fi,20:30:33,13.0,197.28523356238335,1449.19,16.149801286701276,633.39,Yes,No,Yes,Unsolved,Poor Website,5.0
30,F,Town,Premium Membership,2017-08-13,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,18:10:41,5.0,196.42,40615.38,5.0,729.53,No,Yes,Yes,Solved in Follow-up,Too many ads,3.0
57,M,City,Platinum Membership,2015-11-16,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,11:32:15,8.0,120.77,23165.74,17.0,740.37,Yes,No,Yes,Solved,No reason specified,3.0
45,M,City,Silver Membership,2015-09-25,No,Credit/Debit Card Offers,Both,Wi-Fi,02:06:46,13.0,324.42,4144.44,26.0,640.26,Yes,No,Yes,No Information Available,Too many ads,4.0
30,F,Town,Premium Membership,2016-01-15,Yes,Without Offers,Smartphone,Mobile_Data,14:52:05,6.0,32.37,5267.07,8.0,723.49,Yes,No,No,Not Applicable,Poor Customer Service,3.0
47,M,Town,Premium Membership,2016-05-13,No,Credit/Debit Card Offers,Desktop,Mobile_Data,08:50:06,5.0,181.26,3550.58,14.0,759.35,Yes,No,Yes,Unsolved,Too many ads,3.0
31,M,City,Gold Membership,2015-03-09,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,11:50:32,9.0,195.94,29378.52,17.574975592525643,671.67,No,Yes,No,Not Applicable,Poor Website,4.0
29,F,City,No Membership,2016-09-13,No,Without Offers,Desktop,Fiber_Optic,20:56:26,15.0,212.19,18812.94,22.0,888.8159711567921,No,Yes,No,Not Applicable,Poor Website,5.0
56,F,Town,Basic Membership,2016-06-08,No,Credit/Debit Card Offers,Desktop,Wi-Fi,14:05:20,8.0,85.11,24573.23,26.0,713.89,No,Yes,Yes,No Information Available,Poor Customer Service,4.0
38,M,Town,Platinum Membership,2015-09-03,Yes,Without Offers,Desktop,Wi-Fi,23:16:51,14.0,65.34,56587.85,10.484384432408481,842.97,No,Yes,No,Not Applicable,Products always in Stock,1.0
19,F,Town,Premium Membership,2016-11-12,Yes,Without Offers,Smartphone,Mobile_Data,11:34:54,5.0,352.89,78379.07,3.0,1163.160477807213,Yes,Yes,No,Not Applicable,Quality Customer Care,1.0
34,F,City,No Membership,2016-12-05,No,Without Offers,Smartphone,Fiber_Optic,01:24:26,5.0,30.0,41327.3,15.0,678.12,Yes,No,Yes,Solved in Follow-up,Poor Product Quality,4.0
19,M,Town,Gold Membership,2015-06-18,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,16:56:17,21.0,65.88,29883.11,12.0,649.8,No,Yes,No,Not Applicable,Poor Customer Service,4.0
49,M,City,Basic Membership,2015-03-24,No,Without Offers,Smartphone,Mobile_Data,02:34:10,20.0,114.94,10496.01,9.0,610.6422430938528,Yes,No,No,Not Applicable,Poor Customer Service,5.0
12,M,Village,Basic Membership,2015-03-30,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,02:56:47,14.0,49.2,42317.72,9.0,625.23,Yes,No,No,Not Applicable,Too many ads,5.0
