age,gender,region_category,membership_category,joining_date,joined_through_referral,preferred_offer_types,medium_of_operation,internet_option,last_visit_time,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score,points_per_transaction,transaction_value_per_time_unit,last_visit_hour,last_visit_time_of_day,last_visit_AMPM,joining_day_name,is_weekend
28,M,Town,Silver Membership,2017-12-13,No,Credit/Debit Card Offers,Desktop,Mobile_Data,18:10:40,9.0,34.23,12904.43,17.576838574539913,609.33,Yes,No,No,Not Applicable,Too many ads,4.0,0.047218668317779246,376.9918200408998,18,Evening,PM,Wednesday,0
28,M,City,Basic Membership,2015-05-03,No,Without Offers,Smartphone,Fiber_Optic,21:29:27,6.0,320.64,20155.68,9.0,601.42,Yes,Yes,Yes,Solved in Follow-up,Poor Customer Service,5.0,0.029838735284545097,62.86077844311377,21,Night,PM,Sunday,1
10,F,City,Gold Membership,2017-07-01,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,18:18:36,18.0,155.28,37246.57,18.0,602.76,No,Yes,No,Not Applicable,Poor Customer Service,4.0,0.016182966646324747,239.8671432251417,18,Evening,PM,Saturday,1
53,F,Town,Gold Membership,2016-01-21,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,17:23:18,8.0,90.27,37014.64,8.0,760.2,No,Yes,Yes,Unsolved,Too many ads,3.0,0.02053781963028683,410.043646837266,17,Evening,PM,Thursday,0
20,F,City,Premium Membership,2017-04-11,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,08:02:59,12.0,40.41,39610.76,9.0,767.4641388082129,Yes,No,Yes,No Information Available,User Friendly Website,2.0,0.019375142986608,980.2217272952241,8,Morning,AM,Tuesday,0
24,F,City,No Membership,2017-06-27,No,Without Offers,Smartphone,Wi-Fi,19:43:39,4.0,393.78,4684.45,7.0,694.43,No,Yes,No,Not Applicable,Too many ads,4.0,0.14824152248396288,11.896109502768043,19,Evening,PM,Tuesday,0
42,M,City,No Membership,2015-11-16,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,10:45:04,4.0,1143.12,32137.91,14.0,669.89,Yes,Yes,No,Not Applicable,Poor Product Quality,4.0,0.0208442303808804,28.114204982853945,10,Morning,AM,Monday,0
34,M,Village,Platinum Membership,2017-07-06,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,14:22:47,19.0,31.91,18451.67,5.0,722.88,Yes,No,No,Not Applicable,Quality Customer Care,2.0,0.03917694170771535,578.240990285177,14,Afternoon,PM,Thursday,0
10,F,Town,Basic Membership,2015-11-20,No,Without Offers,Desktop,Mobile_Data,15:10:59,4.0,59.65,17556.63,25.0,543.27,No,Yes,Yes,Unsolved,Poor Customer Service,5.0,0.030943865650754156,294.32740989103104,15,Afternoon,PM,Friday,0
26,M,Town,Basic Membership,2015-11-22,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,07:24:23,13.0,1148.2544179066406,11871.35,11.0,604.79,Yes,No,Yes,Solved in Follow-up,Too many ads,4.0,0.05094534320022575,10.338605987375532,7,Morning,AM,Sunday,1
42,M,Village,No Membership,2016-04-20,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,21:03:07,18.0,283.84,20199.02,14.0,514.48,Yes,Yes,No,Not Applicable,Poor Customer Service,5.0,0.025470542630286024,71.16340191657272,21,Night,PM,Wednesday,0
20,M,Town,Platinum Membership,2015-07-31,No,Without Offers,Smartphone,Wi-Fi,20:14:25,21.0,179.13,44421.65,1.7716769374482126,782.8,No,Yes,No,Not Applicable,Reasonable Price,3.0,0.01762203790268934,247.98554122704184,20,Evening,PM,Friday,0
56,M,City,Platinum Membership,2017-03-23,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,14:20:41,21.0,90.94,43423.97,12.0,719.09,Yes,No,No,Not Applicable,Quality Customer Care,2.0,0.016559747991719782,477.50131955135254,14,Afternoon,PM,Thursday,0
64,M,City,No Membership,2015-09-24,Yes,Without Offers,Smartphone,Fiber_Optic,23:42:45,20.0,199.25,45464.05,17.0,282.0097584766898,Yes,No,No,Not Applicable,Too many ads,5.0,0.006202917656405221,228.17590966122964,23,Night,PM,Thursday,0
63,M,Town,Basic Membership,2015-05-10,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,10:58:24,4.0,222.62208480226124,43172.58,6.0,312.7402396474489,Yes,No,Yes,Unsolved,Poor Customer Service,5.0,0.0072439552986513405,193.92766013464933,10,Morning,AM,Sunday,1
33,M,Town,Basic Membership,2016-05-29,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,02:49:09,12.0,91.47,29049.14,11.0,165.0190852907822,Yes,No,Yes,No Information Available,Poor Customer Service,5.0,0.005680687458932767,317.5810648299989,2,Night,AM,Sunday,1
44,F,Town,No Membership,2016-10-18,Yes,Without Offers,Desktop,Fiber_Optic,22:09:22,9.0,87.32,6790.01,15.0,230.1914266687844,Yes,No,No,Not Applicable,Poor Website,5.0,0.033901485663317785,77.76007787448467,22,Night,PM,Tuesday,0
10,F,Town,Gold Membership,2017-03-24,No,Without Offers,Smartphone,Mobile_Data,04:46:05,9.0,69.34,64419.93,18.0,838.99,Yes,No,No,Not Applicable,Products always in Stock,1.0,0.01302376453994905,929.0442745889818,4,Night,AM,Friday,0
16,M,City,Silver Membership,2015-02-18,No,Without Offers,Desktop,Fiber_Optic,19:19:33,14.0,120.55,34916.49,21.0,715.51,Yes,No,No,Not Applicable,Poor Customer Service,3.0,0.02049203685708386,289.64321858150146,19,Evening,PM,Wednesday,0
19,F,Town,Basic Membership,2016-08-28,Yes,Without Offers,Desktop,Fiber_Optic,22:33:36,17.0,285.1,19037.92,13.0,709.1,No,Yes,Yes,Solved,Too many ads,4.0,0.03724671602780136,66.776289021396,22,Night,PM,Sunday,1
20,F,Town,Platinum Membership,2015-04-30,No,Without Offers,Smartphone,Mobile_Data,06:12:59,21.0,200.49049192617096,47923.26,28.0,952.1618044792508,Yes,No,Yes,Solved,Poor Product Quality,3.0,0.019868468974757785,239.03008835774298,6,Morning,AM,Thursday,0
40,M,Village,No Membership,2016-11-08,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,04:35:01,11.0,136.45,5286.93,6.0,610.2,Yes,No,No,Not Applicable,Poor Customer Service,4.0,0.11541669740284059,38.74628068889704,4,Night,AM,Tuesday,0
35,M,City,No Membership,2016-09-26,No,Credit/Debit Card Offers,Both,Fiber_Optic,06:03:22,4.0,418.92,9657.7,18.0,627.51,Yes,No,No,Not Applicable,Poor Website,4.0,0.06497509759052361,23.053805022438652,6,Morning,AM,Monday,0
24,F,Town,Premium Membership,2017-04-29,No,Gift Vouchers/Coupons,Both,Wi-Fi,07:14:55,1.0,491.28,33921.06,26.0,745.17,No,Yes,No,Not Applicable,Too many ads,3.0,0.021967768695907497,69.04628724963361,7,Morning,AM,Saturday,1
31,M,City,Gold Membership,2016-08-04,Yes,Without Offers,Both,Fiber_Optic,17:29:40,11.0,253.89,9847.02,10.0,653.6,Yes,No,No,Not Applicable,Poor Customer Service,4.0,0.06637541103806024,38.78459175233369,17,Evening,PM,Thursday,0
18,F,City,Platinum Membership,2016-06-14,No,Without Offers,Smartphone,Fiber_Optic,00:16:57,18.0,480.23,45782.13,7.0,774.09,Yes,No,No,Not Applicable,Products always in Stock,1.0,0.016908125506611422,95.33375674156133,0,Night,AM,Tuesday,0
47,M,City,Premium Membership,2016-06-27,Yes,Without Offers,Desktop,Fiber_Optic,20:59:54,25.0,81.07,4475.65,5.0,725.71,Yes,No,No,Not Applicable,Poor Customer Service,3.0,0.16214628042854112,55.2072283212039,20,Evening,PM,Monday,0
26,M,City,Basic Membership,2017-12-18,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,19:53:36,13.0,530.25,49786.08,6.0,542.37,Yes,No,Yes,Unsolved,Too many ads,5.0,0.010894008927796685,93.89171145685998,19,Evening,PM,Monday,0
37,M,City,Basic Membership,2017-09-28,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,11:53:31,20.0,34.81,41536.53,22.0,621.06,Yes,No,No,Not Applicable,Poor Product Quality,5.0,0.014952139718941375,1193.2355644929617,11,Morning,AM,Thursday,0
42,M,City,No Membership,2015-05-18,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,12:07:47,17.0,101.27,41542.76,12.0,531.19,Yes,No,No,Not Applicable,Poor Website,5.0,0.012786584232727917,410.21783351436756,12,Afternoon,PM,Monday,0
11,M,Town,Silver Membership,2016-09-25,Yes,Without Offers,Both,Fiber_Optic,22:32:33,14.0,518.56,33111.03,20.0,643.2,No,Yes,No,Not Applicable,Poor Customer Service,4.0,0.019425550941785868,63.851878278309165,22,Night,PM,Sunday,1
31,F,City,Platinum Membership,2015-06-30,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,00:15:11,16.0,145.32,48160.58,9.0,747.76,Yes,No,No,Not Applicable,Too many ads,3.0,0.01552639108582164,331.41054225158274,0,Night,AM,Tuesday,0
29,M,City,Premium Membership,2016-08-11,No,Without Offers,Desktop,Wi-Fi,04:43:24,15.0,184.83,65249.83,10.98849395039496,814.52,No,Yes,Yes,Solved,Reasonable Price,1.0,0.01248309765711267,353.02618622517986,4,Night,AM,Thursday,0
51,M,City,Gold Membership,2015-09-28,No,Without Offers,Smartphone,Fiber_Optic,19:05:13,8.0,218.27100444381452,20234.85,18.0,758.64,Yes,No,No,Not Applicable,Poor Product Quality,3.0,0.03749175308934833,92.70516737466465,19,Evening,PM,Monday,0
26,M,Town,Gold Membership,2017-12-27,Yes,Without Offers,Desktop,Fiber_Optic,03:55:02,10.0,68.65,4858.82,17.547012195991304,705.39,Yes,No,Yes,Solved,Poor Customer Service,3.0,0.14517722409967854,70.7766933721777,3,Night,AM,Wednesday,0
14,M,City,Silver Membership,2015-12-08,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,00:39:17,16.0,539.54,46493.38,8.0,771.15,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,3.0,0.016586232276509044,86.17225784927902,0,Night,AM,Tuesday,0
45,M,Town,No Membership,2017-04-28,Yes,Credit/Debit Card Offers,Both,Wi-Fi,12:07:59,8.0,603.15,28942.25,47.19238609349119,653.73,No,Yes,No,Not Applicable,Poor Customer Service,5.0,0.022587393861914676,47.98516123683993,12,Afternoon,PM,Friday,0
24,F,City,No Membership,2016-12-10,No,Without Offers,Desktop,Fiber_Optic,09:02:45,8.0,158.28,22141.1,16.0,612.5,No,Yes,Yes,No Information Available,Too many ads,5.0,0.027663485554014933,139.88564569118017,9,Morning,AM,Saturday,1
49,M,City,No Membership,2016-07-01,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,02:09:15,16.0,235.21018826808964,28002.16,26.0,601.5512541298947,No,Yes,No,Not Applicable,Poor Product Quality,4.0,0.021482316154535747,119.05164570542959,2,Night,AM,Friday,0
43,M,City,Silver Membership,2015-08-16,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,18:15:19,6.0,407.29,13561.53,12.0,786.9,Yes,No,Yes,No Information Available,Products always in Stock,2.0,0.05802442644745836,33.29698740455204,18,Evening,PM,Sunday,1
24,F,Town,No Membership,2016-06-10,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,15:02:08,7.0,33.66,18105.53,16.80076643948458,262.0133378647608,Yes,No,No,Not Applicable,Poor Product Quality,4.0,0.014471453631280653,537.8945335710042,15,Afternoon,PM,Friday,0
18,M,City,No Membership,2017-01-18,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,19:54:54,23.0,43.36,39133.21,17.54122177909846,676.39,No,Yes,No,Not Applicable,Poor Product Quality,5.0,0.017284296381513298,902.518680811808,19,Evening,PM,Wednesday,0
25,F,Town,Basic Membership,2017-01-29,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,17:52:05,14.0,229.79153072742417,34588.28,24.0,644.12,No,Yes,No,Not Applicable,Poor Website,5.0,0.01862249293691389,150.52025586194551,17,Evening,PM,Sunday,1
21,M,City,Gold Membership,2017-03-29,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,18:14:38,10.0,83.54,49278.0,24.0,721.8129982709211,Yes,No,Yes,No Information Available,Poor Customer Service,4.0,0.014647773819370127,589.8731146756045,18,Evening,PM,Wednesday,0
13,M,Town,Platinum Membership,2016-05-20,Yes,Credit/Debit Card Offers,Both,Wi-Fi,06:04:21,11.0,293.04,41670.38,25.0,779.95,No,Yes,No,Not Applicable,Poor Customer Service,3.0,0.018717131929202473,142.20031395031393,6,Morning,AM,Friday,0
51,F,Town,Basic Membership,2016-09-22,No,Gift Vouchers/Coupons,Both,Fiber_Optic,16:30:42,12.0,465.89,41737.39,17.0,634.37,Yes,Yes,No,Not Applicable,Poor Customer Service,4.0,0.015199081686708249,89.5863615874992,16,Afternoon,PM,Thursday,0
37,M,City,Platinum Membership,2017-06-22,No,Without Offers,Smartphone,Mobile_Data,04:47:14,24.0,44.15,12182.94,17.0,777.25,No,Yes,Yes,Solved,Too many ads,3.0,0.06379822932723957,275.9442808607022,4,Night,AM,Thursday,0
36,F,Village,Premium Membership,2017-06-12,Yes,Without Offers,Desktop,Mobile_Data,00:22:02,14.0,1130.9447934152824,67344.45,5.0,533.6665813156669,Yes,No,No,Not Applicable,User Friendly Website,1.0,0.007924432990627542,59.5470710790665,0,Night,AM,Monday,0
47,F,City,No Membership,2017-12-28,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,23:58:07,2.0,83.37,49387.68,13.0,609.79,Yes,No,Yes,Unsolved,Poor Website,5.0,0.012347006378918791,592.3915077365958,23,Night,PM,Thursday,0
57,M,Town,Silver Membership,2016-02-01,Yes,Without Offers,Smartphone,Mobile_Data,14:15:19,20.0,69.32,13686.67,16.0,704.6655684845718,Yes,No,No,Not Applicable,Too many ads,4.0,0.051485538007752935,197.4418638199654,14,Afternoon,PM,Monday,0
45,M,City,No Membership,2017-11-16,No,Credit/Debit Card Offers,Desktop,Wi-Fi,20:20:20,8.0,256.62,20629.9,11.0,610.86,Yes,No,No,Not Applicable,Poor Customer Service,4.0,0.029610419827531882,80.3908502844673,20,Evening,PM,Thursday,0
15,F,Town,Basic Membership,2017-06-01,Yes,Without Offers,Desktop,Wi-Fi,07:04:25,18.0,103.7,3833.11,18.24108799536919,555.61,No,Yes,Yes,Solved,Poor Customer Service,5.0,0.14495018405420143,36.963452266152366,7,Morning,AM,Thursday,0
36,M,City,Gold Membership,2016-03-05,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,01:56:56,11.0,85.19,45255.75,29.0,984.6158496890108,Yes,No,No,Not Applicable,Poor Product Quality,4.0,0.021756701627727103,531.2331259537505,1,Night,AM,Saturday,1
56,M,Town,No Membership,2017-03-05,No,Without Offers,Smartphone,Fiber_Optic,21:00:25,11.0,306.66,44044.87,10.0,653.5,Yes,No,No,Not Applicable,Poor Product Quality,5.0,0.014837142214291924,143.6276984282267,21,Night,PM,Sunday,1
14,F,Town,Platinum Membership,2017-12-19,Yes,Without Offers,Smartphone,Mobile_Data,15:19:33,16.0,945.9568898407474,45103.13,8.0,722.35,No,Yes,Yes,No Information Available,Poor Customer Service,3.0,0.016015518213480972,47.679900093114334,15,Afternoon,PM,Tuesday,0
24,F,Town,Gold Membership,2015-05-16,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,01:56:04,12.0,925.1274251975544,14466.33,16.0,717.3084884852161,No,Yes,No,Not Applicable,Poor Website,3.0,0.0495846899998283,15.63712155318584,1,Night,AM,Saturday,1
48,M,Town,No Membership,2017-04-06,Yes,Without Offers,Smartphone,Fiber_Optic,04:19:54,22.0,140.42,37915.84,26.0,681.39,No,Yes,Yes,Solved,Poor Product Quality,4.0,0.01797111708457468,270.01737644210226,4,Night,AM,Thursday,0
43,M,Town,Basic Membership,2017-08-14,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,12:36:24,19.0,33.45,36126.76,9.0,689.01,Yes,No,No,Not Applicable,Poor Website,5.0,0.01907201199332572,1080.022720478326,12,Afternoon,PM,Monday,0
40,F,Town,Basic Membership,2016-01-25,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,09:34:23,19.0,79.02,34159.16,8.0,592.64,No,Yes,No,Not Applicable,Poor Website,5.0,0.0173493727597517,432.28499114148326,9,Morning,AM,Monday,0
43,F,Town,Gold Membership,2016-03-06,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,19:06:17,22.0,244.71,23238.29,16.886020915805656,725.94,No,Yes,Yes,Solved,Poor Customer Service,3.0,0.03123895949314687,94.96256793755875,19,Evening,PM,Sunday,1
30,F,Town,Gold Membership,2017-10-28,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,23:44:44,10.0,31.34,38577.83,18.0,708.2537075083536,No,Yes,No,Not Applicable,Poor Product Quality,3.0,0.018359086229276077,1230.9454371410338,23,Night,PM,Saturday,1
33,M,City,Basic Membership,2015-06-23,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,09:48:24,16.0,40.44,3987.4,16.0,693.64,No,Yes,Yes,Solved in Follow-up,Poor Product Quality,5.0,0.17395796759793347,98.6003956478734,9,Morning,AM,Tuesday,0
41,M,Village,Platinum Membership,2016-06-04,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,21:36:02,11.0,305.16,56605.64,16.0,747.91,Yes,Yes,Yes,Solved,User Friendly Website,2.0,0.013212641001850699,185.49495346703367,21,Night,PM,Saturday,1
40,F,City,Silver Membership,2017-08-25,Yes,Without Offers,Smartphone,Fiber_Optic,16:15:23,16.0,32.79,25970.68,11.0,705.09,No,Yes,Yes,Solved,Poor Customer Service,4.0,0.027149462393745563,792.0304971027753,16,Afternoon,PM,Friday,0
11,M,Village,Gold Membership,2015-09-20,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,16:19:01,15.0,34.88,41177.76,20.0,730.5442341406592,No,Yes,No,Not Applicable,Too many ads,4.0,0.017741232989377256,1180.5550458715595,16,Afternoon,PM,Sunday,1
45,M,City,Gold Membership,2015-11-20,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,05:07:31,11.0,54.75,49381.32,12.0,788.96,Yes,No,No,Not Applicable,Poor Product Quality,3.0,0.01597689166672742,901.9419178082192,5,Morning,AM,Friday,0
30,M,Town,No Membership,2017-06-05,No,Without Offers,Desktop,Mobile_Data,02:57:23,7.0,244.33,22212.88,8.0,830.762971249442,No,Yes,No,Not Applicable,Poor Customer Service,5.0,0.03740005669005739,90.91343674538534,2,Night,AM,Monday,0
21,M,Town,Basic Membership,2016-01-05,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,09:42:30,16.0,30.97,19748.02,17.702112071375694,621.95,Yes,No,Yes,Unsolved,Too many ads,5.0,0.03149429664341033,637.6499838553439,9,Morning,AM,Tuesday,0
63,M,Town,Premium Membership,2016-09-08,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,20:39:17,11.0,1393.16,11007.88,2.0,707.47,Yes,Yes,No,Not Applicable,Products always in Stock,2.0,0.06426941427413817,7.90137529070602,20,Evening,PM,Thursday,0
59,F,Village,Silver Membership,2016-11-04,Yes,Without Offers,Desktop,Wi-Fi,05:01:52,23.0,134.21,2435.36,28.0,759.23,No,Yes,No,Not Applicable,Poor Website,3.0,0.3117526772222587,18.14589076819909,5,Morning,AM,Friday,0
37,F,Village,No Membership,2016-07-01,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,05:12:05,7.0,271.82,29947.17,19.0,541.562988539261,Yes,No,Yes,Solved in Follow-up,Poor Website,5.0,0.018083945445905608,110.17279817526304,5,Morning,AM,Friday,0
48,F,Town,Platinum Membership,2016-06-16,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,15:40:29,10.0,33.03,6898.33,13.0,723.66,Yes,No,Yes,No Information Available,Poor Website,3.0,0.10490365059369441,208.85043899485316,15,Afternoon,PM,Thursday,0
59,M,City,Basic Membership,2016-02-03,No,Credit/Debit Card Offers,Both,Fiber_Optic,07:36:14,8.0,321.65,47953.17,22.0,570.12,No,Yes,No,Not Applicable,Poor Product Quality,5.0,0.01188909930250701,149.08493704337013,7,Morning,AM,Wednesday,0
47,M,Town,No Membership,2017-06-10,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,20:46:44,14.0,994.8255936981328,35997.29,7.0,635.94,No,Yes,Yes,Solved in Follow-up,Poor Product Quality,4.0,0.01766632988205501,36.18452342604579,20,Evening,PM,Saturday,1
36,M,Town,Premium Membership,2017-11-04,No,Without Offers,Smartphone,Wi-Fi,11:14:25,11.0,415.99,41396.21,15.0,470.6593811111544,Yes,No,No,Not Applicable,Poor Website,3.0,0.01136962492728572,99.51251232000769,11,Morning,AM,Saturday,1
53,F,City,Silver Membership,2016-04-12,No,Without Offers,Smartphone,Wi-Fi,11:09:41,7.0,30.86,41071.44,16.362918137775637,765.24,Yes,No,No,Not Applicable,Poor Customer Service,3.0,0.018631925250246886,1330.8956578094621,11,Morning,AM,Tuesday,0
27,F,City,Premium Membership,2017-07-17,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,15:24:28,13.0,33.32,49356.37,6.0,750.4,Yes,No,No,Not Applicable,Poor Customer Service,3.0,0.015203711294003185,1481.2836134453783,15,Afternoon,PM,Monday,0
18,F,Town,Silver Membership,2015-07-13,Yes,Credit/Debit Card Offers,Both,Wi-Fi,12:30:40,23.0,683.36,11403.91,5.0,658.03,No,Yes,Yes,No Information Available,Too many ads,4.0,0.05770213900320153,16.687997541559355,12,Afternoon,PM,Monday,0
33,M,Town,Basic Membership,2015-04-25,No,Without Offers,Smartphone,Wi-Fi,20:19:34,19.0,35.35,3916.86,16.0,678.09,No,Yes,Yes,Solved,Poor Website,5.0,0.17312081616396807,110.8022630834512,20,Evening,PM,Saturday,1
52,M,Town,Gold Membership,2015-05-02,No,Without Offers,Both,Wi-Fi,13:52:32,9.0,406.54,10577.61,16.062312647180907,756.94,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,3.0,0.07156058882866735,26.01862055394303,13,Afternoon,PM,Saturday,1
26,M,Town,Gold Membership,2017-01-03,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,01:38:19,15.0,33.2,33971.49,16.712520580707928,719.7784478905503,Yes,No,No,Not Applicable,Too many ads,4.0,0.021187720876845565,1023.2376506024095,1,Night,AM,Tuesday,0
32,F,City,Basic Membership,2015-04-10,Yes,Credit/Debit Card Offers,Both,Wi-Fi,13:13:34,8.0,733.87,5456.85,12.0,662.92,Yes,Yes,Yes,Unsolved,Poor Website,5.0,0.12148400634065439,7.435717497649448,13,Afternoon,PM,Friday,0
41,M,Town,Silver Membership,2015-06-22,Yes,Without Offers,Both,Fiber_Optic,19:51:28,2.0,911.28,44601.08,18.574110627795,617.35,Yes,Yes,Yes,Unsolved,Too many ads,4.0,0.013841593073530955,48.94333245544728,19,Evening,PM,Monday,0
58,F,Town,Silver Membership,2017-09-09,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,02:45:45,15.0,178.3,30947.86,7.0,791.19,Yes,No,Yes,Solved,Poor Website,3.0,0.02556525717771762,173.57184520471117,2,Night,AM,Saturday,1
47,M,Town,No Membership,2017-09-08,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,11:33:21,4.0,186.1,21872.54,26.0,551.53,No,Yes,No,Not Applicable,Poor Customer Service,5.0,0.02521563567834371,117.53111230521226,11,Morning,AM,Friday,0
41,F,Town,No Membership,2015-05-13,No,Credit/Debit Card Offers,Desktop,Mobile_Data,21:01:52,19.0,90.97,31978.57,23.0,557.47,No,Yes,Yes,Solved,Poor Product Quality,5.0,0.01743261190228331,351.52874574035394,21,Night,PM,Wednesday,0
28,F,City,No Membership,2015-01-23,No,Without Offers,Desktop,Wi-Fi,14:29:29,10.0,32.64,9061.65,19.0,585.78,No,Yes,Yes,No Information Available,Poor Website,5.0,0.06464385625134496,277.6240808823529,14,Afternoon,PM,Friday,0
41,M,City,Silver Membership,2015-04-26,No,Credit/Debit Card Offers,Desktop,Mobile_Data,09:57:05,17.0,323.95,18410.17,22.0,774.09,No,Yes,No,Not Applicable,Poor Customer Service,3.0,0.042046868660093856,56.83028245099552,9,Morning,AM,Sunday,1
32,M,City,No Membership,2017-12-08,Yes,Gift Vouchers/Coupons,Both,Fiber_Optic,17:11:57,1.0,2899.66,11766.29,26.0,358.4171447315495,Yes,Yes,No,Not Applicable,Poor Customer Service,4.0,0.030461355680639308,4.05781712338688,17,Evening,PM,Friday,0
54,M,Town,Silver Membership,2017-12-19,No,Without Offers,Smartphone,Mobile_Data,05:53:23,11.0,76.87,32674.18,26.0,1223.3750952989428,Yes,No,Yes,Solved in Follow-up,Too many ads,3.0,0.037441646440674034,425.0576297645375,5,Morning,AM,Tuesday,0
