age,gender,membership_category,joining_date,joined_through_referral,last_visit_time,days_since_last_login,avg_time_spent,avg_transaction_value,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,feedback,churn_risk_score,log_avg_time_spent,points_per_transaction,transaction_value_per_time_unit,last_visit_hour,region_category_Town,region_category_Village,preferred_offer_types_Gift Vouchers/Coupons,preferred_offer_types_Without Offers,medium_of_operation_Desktop,medium_of_operation_Smartphone,internet_option_Mobile_Data,internet_option_Wi-Fi,last_visit_time_of_day_Evening,last_visit_time_of_day_Morning,last_visit_time_of_day_Night,complaint_status_Not Applicable,complaint_status_Solved,complaint_status_Solved in Follow-up,complaint_status_Unsolved
60,0.0,3,2016-05-30,0.0,1900-01-01 17:48:44,5.0,4.828073708497692,73961.1,773.04,0.0,1.0,0.0,2,1.0,4.828073708497692,0.010451980838575953,15318.966624271734,17,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
56,1.0,0,2016-02-15,1.0,1900-01-01 09:12:31,5.0,3.5177945292459696,36673.93,228.7200028220084,0.0,1.0,1.0,0,5.0,3.5177945292459696,0.006236582848415984,10425.262105305783,9,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
53,0.0,3,2016-07-14,0.0,1900-01-01 20:57:20,11.0,6.009672766756651,94648.02,752.25,1.0,1.0,1.0,2,2.0,6.009672766756651,0.00794786832307744,15749.280147757598,20,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
28,1.0,3,2016-04-08,1.0,1900-01-01 23:28:43,14.0,4.813646700258897,21367.6,268.68336707793065,1.0,0.0,1.0,0,3.0,4.813646700258897,0.01257433530569323,4438.963083612007,23,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0
55,0.0,3,2016-03-11,1.0,1900-01-01 20:20:46,12.0,3.436564525499447,28911.73,716.06,0.0,1.0,1.0,1,3.0,3.436564525499447,0.024767110096836128,8412.974581292974,20,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
18,0.0,2,2015-11-30,1.0,1900-01-01 18:00:47,19.0,5.470630674144922,37498.6,710.2702481394916,1.0,0.0,0.0,0,4.0,5.470630674144922,0.018941247090277814,6854.529620729909,18,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
22,1.0,3,2015-05-26,0.0,1900-01-01 01:35:46,13.0,4.680277658474897,36541.97,702.67,0.0,1.0,1.0,1,4.0,4.680277658474897,0.01922912202051504,7807.650029871833,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
47,1.0,1,2017-12-24,0.0,1900-01-01 21:18:30,17.0,4.858183170904579,15411.2,642.39,1.0,0.0,0.0,0,5.0,4.858183170904579,0.04168332122093023,3172.2146855838873,21,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0
30,0.0,3,2017-05-30,0.0,1900-01-01 10:48:35,19.0,5.309356213663253,21957.37,671.38,1.0,0.0,1.0,0,4.0,5.309356213663253,0.03057652168725125,4135.599330008083,10,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
24,0.0,0,2015-01-22,1.0,1900-01-01 14:39:35,7.0,6.754231069547984,2260.4,667.5,0.0,1.0,1.0,0,5.0,6.754231069547984,0.29530171651035214,334.66429808586247,14,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0
22,0.0,3,2016-09-30,0.0,1900-01-01 10:33:34,13.0,6.498267089122064,25580.42,639.8,1.0,1.0,1.0,1,4.0,6.498267089122064,0.025011317249677683,3936.4987079126035,10,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
16,1.0,2,2017-05-25,0.0,1900-01-01 09:13:18,10.0,6.169087583120382,16358.14,1012.6413848440488,0.0,1.0,1.0,0,4.0,6.169087583120382,0.061904433196197664,2651.6303715250383,9,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
25,0.0,1,2017-08-23,1.0,1900-01-01 22:57:26,17.0,6.620966141078948,37125.94,1467.7542888594085,1.0,0.0,1.0,0,5.0,6.620966141078948,0.03953446805277949,5607.3296870764525,22,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
32,0.0,3,2015-05-16,0.0,1900-01-01 08:50:03,15.0,4.91096227761219,39062.59,146.4452583954454,0.0,1.0,1.0,2,2.0,4.91096227761219,0.003748989977250495,7954.16209529368,8,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
26,0.0,1,2016-11-14,1.0,1900-01-01 14:42:06,14.0,3.695358420211645,29087.23,662.66,1.0,0.0,1.0,0,4.0,3.695358420211645,0.022781818688132213,7871.287894811047,14,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0
34,1.0,5,2016-12-25,0.0,1900-01-01 09:32:20,13.0,3.928289977892018,8912.76,738.95,1.0,0.0,0.0,0,3.0,3.928289977892018,0.08290922228355752,2268.865091467287,9,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
32,0.0,0,2016-04-08,1.0,1900-01-01 13:01:09,16.0,6.359366234661181,6757.91,585.48,0.0,1.0,1.0,1,5.0,6.359366234661181,0.08663625292435087,1062.670359062919,13,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
18,1.0,0,2017-02-19,1.0,1900-01-01 18:29:25,13.0,4.988730458708206,26671.03,503.24,0.0,1.0,1.0,0,5.0,4.988730458708206,0.018868412655979168,5346.255970483172,18,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0
17,0.0,0,2015-10-28,1.0,1900-01-01 21:18:44,8.0,5.6103505298636485,6431.59,561.0,1.0,0.0,0.0,0,5.0,5.6103505298636485,0.08722570935025398,1146.3793511234155,21,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0
28,0.0,4,2015-06-14,1.0,1900-01-01 06:02:46,23.0,6.4021161819034464,28888.69,774.82,1.0,1.0,1.0,1,3.0,6.4021161819034464,0.02682087695911445,4512.365783310566,6,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
13,1.0,0,2016-07-08,1.0,1900-01-01 17:41:40,17.0,3.5527733211169448,6375.02,1759.0025321818844,1.0,0.0,0.0,0,5.0,3.5527733211169448,0.2759211001976283,1794.3784823276535,17,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0
63,1.0,0,2015-09-01,0.0,1900-01-01 07:57:25,13.0,6.673563419257953,11041.14,684.25,1.0,1.0,0.0,0,5.0,6.673563419257953,0.06197276730482541,1654.4594403851017,7,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
37,1.0,4,2016-09-24,1.0,1900-01-01 17:57:23,7.0,6.620939497858314,69827.76,777.02932224713,1.0,1.0,1.0,2,2.0,6.620939497858314,0.011127799635089685,10546.50326023781,17,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
12,1.0,3,2017-06-29,1.0,1900-01-01 21:32:20,3.0,6.315376084541477,89176.01,721.28,1.0,1.0,0.0,2,2.0,6.315376084541477,0.008088273965161707,14120.459147046118,21,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0
29,0.0,5,2017-01-04,0.0,1900-01-01 13:39:17,13.0,5.674662576082349,22011.68,469.776272446461,0.0,1.0,1.0,0,3.0,5.674662576082349,0.02134213619525911,3878.9407660598454,13,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
27,0.0,0,2017-10-24,1.0,1900-01-01 18:24:02,12.0,4.47597224751641,45202.97,717.3,0.0,1.0,0.0,1,4.0,4.47597224751641,0.01586842634455214,10099.028211151634,18,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0
37,1.0,4,2016-07-07,0.0,1900-01-01 02:13:44,19.0,5.762837237437516,42402.93,1514.037831136692,0.0,1.0,0.0,0,3.0,5.762837237437516,0.03570597199619677,7357.995420126553,2,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0
37,0.0,4,2016-12-16,1.0,1900-01-01 08:06:36,9.0,4.064057161283644,16083.63,790.26,1.0,0.0,0.0,0,3.0,4.064057161283644,0.04913443047371769,3957.5304582871413,8,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
34,0.0,1,2015-09-28,0.0,1900-01-01 02:17:11,26.0,5.343768629451954,25052.57,666.8,1.0,0.0,1.0,1,5.0,5.343768629451954,0.026616031808313477,4688.183889909421,2,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0
45,0.0,4,2015-12-21,0.0,1900-01-01 10:37:29,18.0,7.413343209951865,37950.21,785.0738371019219,1.0,0.0,1.0,2,2.0,7.413343209951865,0.02068694315794094,5119.1761834329545,10,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
37,0.0,1,2017-07-31,1.0,1900-01-01 14:35:40,9.0,4.18783490530944,22462.95,629.3405474360179,0.0,1.0,0.0,0,5.0,4.18783490530944,0.028016825369598288,5363.857579848938,14,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
24,0.0,0,2016-01-27,1.0,1900-01-01 11:45:31,11.0,5.164728829433656,8564.41,873.6120035932365,0.0,1.0,1.0,1,5.0,5.164728829433656,0.10200492545233548,1658.2496938061197,11,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1
47,0.0,5,2017-11-22,0.0,1900-01-01 16:42:10,23.0,5.608922193632241,87503.92,847.84,0.0,1.0,0.0,2,1.0,5.608922193632241,0.009689165925366543,15600.843973079609,16,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
16,0.0,0,2016-02-06,1.0,1900-01-01 13:53:00,7.0,6.611113185158845,6564.98,602.05,0.0,1.0,1.0,0,4.0,6.611113185158845,0.09170629613494634,993.0218733416319,13,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
64,1.0,5,2015-12-03,0.0,1900-01-01 00:02:02,13.0,4.755829062273205,96688.88,728.65,0.0,1.0,0.0,2,2.0,4.755829062273205,0.007536026893682085,20330.60455578788,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0
55,0.0,1,2016-02-08,1.0,1900-01-01 15:02:19,9.0,5.164728829433656,38621.43,1542.362361335489,0.0,1.0,0.0,0,5.0,5.164728829433656,0.0399354027371718,7477.920192033601,15,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0
34,0.0,3,2016-07-12,0.0,1900-01-01 13:10:46,23.0,3.754198920234579,30227.79,792.79,0.0,1.0,1.0,0,3.0,3.754198920234579,0.02622719027755585,8051.7283826055855,13,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
15,1.0,2,2017-03-23,0.0,1900-01-01 19:26:47,13.0,6.013030325022543,44153.9,755.18,0.0,1.0,0.0,1,3.0,6.013030325022543,0.01710335893318597,7343.036308374924,19,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
12,0.0,3,2015-01-10,1.0,1900-01-01 18:21:38,19.0,6.226714519083901,23484.35,603.63,0.0,1.0,0.0,0,4.0,6.226714519083901,0.02570350041623464,3771.5475678263647,18,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
22,1.0,0,2015-03-27,1.0,1900-01-01 18:52:31,8.0,4.056988775678332,14884.71,627.7724211456303,1.0,0.0,0.0,0,4.0,4.056988775678332,0.042175656841525994,3668.9058863642686,18,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0
59,1.0,1,2015-04-01,0.0,1900-01-01 11:39:56,7.0,5.796392041388594,22603.99,563.14,0.0,1.0,1.0,0,5.0,5.796392041388594,0.024913300704875553,3899.6654882206603,11,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0
63,1.0,1,2016-05-12,0.0,1900-01-01 00:02:43,13.0,4.041295341132285,7796.72,561.37,1.0,0.0,1.0,1,5.0,4.041295341132285,0.07200079007582676,1929.262610590476,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
32,0.0,0,2017-05-29,1.0,1900-01-01 03:56:30,13.0,3.736478432913216,28485.4,604.62,1.0,0.0,1.0,0,4.0,3.736478432913216,0.021225610312651393,7623.595455304374,3,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
63,0.0,4,2015-02-27,0.0,1900-01-01 19:23:32,6.0,3.947583180826697,61144.93,799.83,0.0,1.0,0.0,2,1.0,3.947583180826697,0.013080888309136996,15489.206230530934,19,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0
21,1.0,1,2015-08-16,0.0,1900-01-01 10:46:07,19.0,3.516904189374126,29867.78,639.62,0.0,1.0,1.0,0,5.0,3.516904189374126,0.02141504993005841,8492.633973436541,10,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
50,1.0,2,2015-05-29,0.0,1900-01-01 23:36:42,10.0,4.593300013417604,97262.58,706.31,1.0,0.0,0.0,2,2.0,4.593300013417604,0.007261888385029473,21174.880742795776,23,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0
27,0.0,3,2015-08-29,1.0,1900-01-01 10:20:04,9.0,3.760269450200609,62952.77,798.3,0.0,1.0,0.0,2,2.0,3.760269450200609,0.01268093524717022,16741.558240365324,10,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0
19,0.0,2,2017-11-27,1.0,1900-01-01 05:32:48,4.0,6.988754452173585,22369.88,760.42,1.0,0.0,0.0,0,3.0,6.988754452173585,0.033993029913437174,3200.839313082849,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
64,0.0,1,2016-06-28,1.0,1900-01-01 21:49:41,23.0,5.445702353461095,45419.16,663.64,1.0,1.0,1.0,0,5.0,5.445702353461095,0.01461145472527453,8340.367697682412,21,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
48,1.0,2,2016-12-01,0.0,1900-01-01 13:47:49,13.0,3.5429862539335333,6916.58,783.8,0.0,1.0,1.0,2,2.0,3.5429862539335333,0.11332190186479445,1952.189340932666,13,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
32,1.0,2,2017-03-22,0.0,1900-01-01 01:42:51,9.0,5.81260698375519,32917.47,669.53,1.0,0.0,0.0,0,4.0,5.81260698375519,0.02033965550815418,5663.116410931661,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0
18,0.0,2,2016-11-29,0.0,1900-01-01 04:05:58,19.0,6.932434729964499,3693.24,274.14464476018003,0.0,1.0,1.0,0,3.0,6.932434729964499,0.07422876519267095,532.7478936132605,4,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
55,1.0,1,2017-09-14,1.0,1900-01-01 01:31:39,9.0,5.164728829433656,22723.83,669.93,1.0,0.0,0.0,0,5.0,5.164728829433656,0.029481385840327088,4399.810861413959,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0
36,1.0,1,2016-06-10,0.0,1900-01-01 20:26:42,15.0,3.470412450683628,23771.1,987.2156090580309,1.0,0.0,1.0,0,5.0,3.470412450683628,0.04153007681840684,6849.6469332679435,20,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
12,0.0,3,2015-07-09,0.0,1900-01-01 19:59:49,14.0,3.4685444551217657,47132.42,617.5,0.0,1.0,1.0,1,4.0,3.4685444551217657,0.013101385415813575,13588.529889072845,19,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1
49,0.0,2,2015-03-31,0.0,1900-01-01 08:59:14,4.0,3.484618989801228,47889.4,708.52,1.0,0.0,1.0,1,4.0,3.484618989801228,0.014794923302442711,13743.0807041351,8,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1
60,0.0,2,2017-06-14,1.0,1900-01-01 03:03:28,8.0,5.818776439282265,30678.51,1212.2943440522422,1.0,0.0,1.0,0,3.0,5.818776439282265,0.03951607636916663,5272.330071471887,3,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0
18,0.0,2,2016-01-16,1.0,1900-01-01 14:41:42,9.0,3.4503049557691834,12138.49,779.1,0.0,1.0,0.0,0,3.0,3.4503049557691834,0.0641842601509743,3518.091923933704,14,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0
22,0.0,5,2015-04-22,1.0,1900-01-01 20:34:40,8.0,6.621778418496358,34603.87,1206.2087281556826,1.0,1.0,0.0,1,3.0,6.621778418496358,0.034857625119840134,5225.766827736541,20,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
60,0.0,1,2015-06-29,1.0,1900-01-01 13:29:12,17.0,4.494462064003669,12664.76,568.62,0.0,1.0,0.0,0,5.0,4.494462064003669,0.0448978109336458,2817.858916071977,13,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0
48,0.0,1,2015-09-18,0.0,1900-01-01 15:19:11,14.0,5.762491537470215,41832.04,224.38510164280845,0.0,1.0,1.0,1,4.0,5.762491537470215,0.005363953124036228,7259.366842968873,15,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
64,1.0,3,2017-06-27,1.0,1900-01-01 12:02:16,7.0,5.619748479046192,25085.92,987.7708161959836,0.0,1.0,0.0,0,4.0,5.619748479046192,0.039375506905705814,4463.886612280856,12,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
55,1.0,5,2017-12-08,0.0,1900-01-01 18:26:52,16.0,5.516528774816684,97917.02,788.63,0.0,1.0,1.0,2,2.0,5.516528774816684,0.008054064553843653,17749.75242529281,18,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0
55,1.0,3,2015-07-26,0.0,1900-01-01 18:45:18,18.0,4.776683544065443,44667.52,635.01,0.0,1.0,1.0,0,4.0,4.776683544065443,0.014216370194718669,9351.157468971327,18,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
10,0.0,1,2017-07-29,0.0,1900-01-01 14:15:20,15.0,6.09973582239177,12320.67,694.38,1.0,0.0,0.0,0,5.0,6.09973582239177,0.05635894801175585,2019.8694433243402,14,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
23,0.0,4,2016-09-10,0.0,1900-01-01 18:51:42,19.0,5.324082574434063,4392.75,744.2897591356938,0.0,1.0,0.0,1,3.0,5.324082574434063,0.16943594767188977,825.0717261775262,18,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
39,0.0,5,2016-06-03,0.0,1900-01-01 18:34:26,4.0,5.172130366297652,80976.18,815.21,1.0,0.0,1.0,2,1.0,5.172130366297652,0.010067281514144037,15656.252697660615,18,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0
20,1.0,1,2015-03-30,1.0,1900-01-01 22:41:48,13.0,3.542407550213679,1961.54,667.08,0.0,1.0,1.0,0,5.0,3.542407550213679,0.34007973327079744,553.7307529399544,22,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1
40,0.0,4,2015-05-26,1.0,1900-01-01 08:36:58,13.0,6.440052999598233,46029.18,785.0738371019219,0.0,1.0,0.0,2,1.0,6.440052999598233,0.017056003107201168,7147.329378014678,8,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
28,0.0,1,2017-02-12,1.0,1900-01-01 02:37:05,15.0,3.913621726791843,15396.98,565.05,1.0,0.0,0.0,0,5.0,3.913621726791843,0.03669875521043737,3934.2024024947186,2,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
20,1.0,2,2015-01-03,0.0,1900-01-01 21:55:54,12.0,4.358758007734528,16258.69,705.7751944495166,0.0,1.0,1.0,0,4.0,4.358758007734528,0.04340910580431243,3730.1199036857024,21,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
50,1.0,3,2015-05-14,0.0,1900-01-01 09:45:13,3.0,5.841716660745515,41493.49,713.89,0.0,1.0,0.0,1,3.0,5.841716660745515,0.017204867558742346,7102.9617507509565,9,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
49,0.0,3,2015-09-01,0.0,1900-01-01 18:11:30,13.0,5.758112819201249,46486.39,701.61,1.0,0.0,1.0,0,3.0,5.758112819201249,0.015092804582158349,8073.198886444965,18,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
61,0.0,2,2017-02-24,0.0,1900-01-01 05:09:01,18.0,5.245970886175828,34855.07,660.59,1.0,0.0,0.0,0,4.0,5.245970886175828,0.01895247951015448,6644.160014660015,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
27,1.0,1,2015-10-04,0.0,1900-01-01 09:01:55,5.0,5.884324671550078,19073.56,645.01,1.0,0.0,1.0,1,5.0,5.884324671550078,0.033816969669007775,3241.4186953718086,9,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0
37,1.0,3,2015-01-17,0.0,1900-01-01 04:29:57,4.0,4.640054587841593,34969.46,708.5538999199666,0.0,1.0,0.0,1,4.0,4.640054587841593,0.02026207725026256,7536.432888447264,4,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
11,0.0,0,2015-11-27,1.0,1900-01-01 07:06:42,12.0,5.205873076156757,10616.35,665.89,1.0,0.0,1.0,1,4.0,5.205873076156757,0.06272306395324193,2039.302504055196,7,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
40,1.0,0,2017-11-19,0.0,1900-01-01 03:45:53,13.0,5.8673175543651,25341.6,627.7724211456303,0.0,1.0,0.0,0,4.0,5.8673175543651,0.024772406680936894,4319.111717610485,3,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0
21,1.0,4,2016-07-29,0.0,1900-01-01 09:57:37,10.0,5.947538782539577,97333.53,785.0738371019219,1.0,0.0,0.0,2,1.0,5.947538782539577,0.008065810796155466,16365.345995850563,9,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0
13,1.0,5,2016-05-08,1.0,1900-01-01 14:46:07,10.0,5.821802519260782,50034.37,736.57,1.0,0.0,0.0,2,2.0,5.821802519260782,0.014721280591721252,8594.309036499759,14,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
62,0.0,1,2016-10-08,1.0,1900-01-01 02:05:04,11.0,5.985873948794737,49939.37,1162.166336672765,1.0,1.0,1.0,1,4.0,5.985873948794737,0.02327154580990439,8342.870302181247,2,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
20,1.0,0,2017-04-25,1.0,1900-01-01 11:05:22,11.0,3.653511310276145,41624.0,592.330359860652,0.0,1.0,1.0,1,4.0,3.653511310276145,0.014230500669341055,11392.875637999301,11,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
15,0.0,2,2017-11-16,0.0,1900-01-01 08:04:26,17.0,7.007541983304189,16466.16,707.1781441831558,1.0,0.0,1.0,0,4.0,7.007541983304189,0.042947362602036895,2349.7768603072846,8,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
11,1.0,3,2017-04-07,1.0,1900-01-01 06:16:01,13.0,6.382492607418377,15188.52,628.57,1.0,0.0,0.0,0,4.0,6.382492607418377,0.04138454569635488,2379.716034820999,6,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
16,0.0,0,2015-05-30,1.0,1900-01-01 13:10:15,16.0,4.140910031369422,18283.15,622.6328835107196,1.0,0.0,1.0,0,4.0,4.140910031369422,0.03405501150024583,4415.249271656758,13,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
58,1.0,3,2016-05-09,1.0,1900-01-01 23:00:59,8.0,6.951351023099783,48917.44,624.01,1.0,0.0,0.0,1,4.0,6.951351023099783,0.012756391176643749,7037.112618459955,23,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0
59,0.0,0,2016-01-07,0.0,1900-01-01 15:00:26,25.0,4.684073783583557,15999.77,848.8584422940613,0.0,1.0,0.0,1,5.0,4.684073783583557,0.053054415300598776,3415.780950350307,15,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
60,0.0,4,2017-09-12,1.0,1900-01-01 12:30:37,13.0,5.611557530613684,41425.45,1330.3134380143674,1.0,1.0,1.0,2,1.0,5.611557530613684,0.03211343360215441,7382.166140862799,12,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
45,1.0,5,2015-08-28,1.0,1900-01-01 08:09:06,12.0,3.566429294357372,13985.75,1130.1943448772188,0.0,1.0,0.0,0,3.0,3.566429294357372,0.08081042095541667,3921.499305237191,8,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0
14,1.0,5,2016-04-10,1.0,1900-01-01 17:47:57,9.0,6.381832937736722,16294.52,777.1441717753344,1.0,1.0,1.0,2,1.0,6.381832937736722,0.04769359096035565,2553.2664610582474,17,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1
38,0.0,2,2015-10-27,1.0,1900-01-01 22:19:28,23.0,4.822939320964847,39240.13,662.82,1.0,0.0,0.0,1,4.0,4.822939320964847,0.016891381348634677,8136.144244947678,22,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
14,0.0,3,2016-10-12,0.0,1900-01-01 00:10:15,15.0,4.533674184283021,32557.56,683.7,0.0,1.0,0.0,0,4.0,4.533674184283021,0.02099973093806784,7181.274762281759,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0
23,1.0,4,2016-09-21,1.0,1900-01-01 23:54:39,9.0,4.887110807810759,46521.86,542.0694955905743,0.0,1.0,0.0,0,3.0,4.887110807810759,0.011651930846930331,9519.297153166053,23,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
15,0.0,4,2015-10-29,0.0,1900-01-01 02:07:45,22.0,3.484312288372662,45741.31,763.69,1.0,0.0,0.0,1,3.0,3.484312288372662,0.01669584889457692,13127.787125350738,2,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0
57,1.0,0,2016-10-03,1.0,1900-01-01 20:50:27,21.0,6.639732032637967,37254.06,628.0764783666359,1.0,1.0,0.0,0,4.0,6.639732032637967,0.01685927596526757,5610.777636337674,20,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0
24,1.0,4,2015-05-19,1.0,1900-01-01 12:44:41,7.0,4.453998398186353,35556.45,774.94,1.0,0.0,0.0,0,3.0,4.453998398186353,0.02179463922860691,7983.040589884005,12,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
52,0.0,0,2015-01-09,0.0,1900-01-01 23:28:35,18.0,3.89630004496291,25714.01,647.92,0.0,1.0,0.0,0,5.0,3.89630004496291,0.025197159058427683,6599.596977456283,23,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0
55,1.0,1,2015-12-23,0.0,1900-01-01 13:39:39,11.0,5.3519055257179655,12983.72,606.74,0.0,1.0,1.0,0,5.0,5.3519055257179655,0.046730829069018744,2425.9994758144044,13,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
64,1.0,5,2017-10-31,1.0,1900-01-01 21:13:47,4.0,3.457892725338701,25184.56,760.32,0.0,1.0,1.0,0,3.0,3.457892725338701,0.030189925891101532,7283.210325020471,21,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
10,0.0,5,2015-03-30,1.0,1900-01-01 12:53:54,12.0,5.164728829433656,23443.6,751.07,1.0,0.0,0.0,0,3.0,5.164728829433656,0.0320373150881264,4539.17345406317,12,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
16,0.0,2,2015-07-23,0.0,1900-01-01 02:50:01,13.0,3.4766140209469096,47827.92,718.19,0.0,1.0,0.0,0,4.0,3.4766140209469096,0.015016124472902022,13757.040531917697,2,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0
23,0.0,5,2017-12-31,1.0,1900-01-01 06:08:11,9.0,4.721974965530176,43007.21,732.8,0.0,1.0,0.0,0,3.0,4.721974965530176,0.0170390034601175,9107.886067577068,6,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
33,0.0,3,2017-06-06,0.0,1900-01-01 02:34:19,8.0,3.975748696308691,42596.35,786.39,0.0,1.0,1.0,0,3.0,3.975748696308691,0.0184614409450575,10714.044889091922,2,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
56,1.0,0,2015-11-17,1.0,1900-01-01 21:27:02,13.0,4.153242203469586,44130.03,622.6328835107196,0.0,1.0,1.0,0,4.0,4.153242203469586,0.014109051897556372,10625.441002004198,21,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
19,0.0,0,2015-10-28,0.0,1900-01-01 19:23:13,12.0,7.285056692721079,39810.36,1079.047966652343,0.0,1.0,1.0,0,5.0,7.285056692721079,0.027104702561150988,5464.660287376601,19,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0
