age,gender,region_category,membership_category,joining_date,joined_through_referral,preferred_offer_types,medium_of_operation,internet_option,last_visit_time,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score
50,M,City,Basic Membership,2017-12-10,Yes,Without Offers,Desktop,Mobile_Data,05:29:58,17.0,513.28,34303.4,18.0,654.34,No,Yes,Yes,Solved,,5.0
32,F,Town,No Membership,2017-04-17,Yes,Without Offers,,Fiber_Optic,12:11:41,13.0,139.9,25119.69,26.0,682.45,No,Yes,No,Not Applicable,Too many ads,5.0
10,F,City,Basic Membership,2017-02-05,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,15:52:05,15.0,749.97,35439.04,20.0,895.3442918799748,Yes,Yes,Yes,No Information Available,Poor Product Quality,4.0
17,M,Town,No Membership,2017-07-17,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,00:29:46,11.0,435.04,37787.99,27.0,682.84,Yes,No,No,Not Applicable,Too many ads,5.0
64,M,,Premium Membership,2017-05-20,No,Without Offers,Desktop,Fiber_Optic,10:40:02,15.0,,6198.32,22.0,780.26,Yes,No,No,Not Applicable,Too many ads,3.0
10,M,Town,No Membership,2016-06-24,No,Without Offers,Desktop,Fiber_Optic,15:39:50,,86.49,29974.82,28.0,614.94,Yes,No,No,Not Applicable,Poor Customer Service,4.0
10,M,,Platinum Membership,2016-05-25,,Credit/Debit Card Offers,Smartphone,Mobile_Data,00:57:01,9.0,44.34,29648.96,,584.7345959557588,No,Yes,Yes,Solved,Reasonable Price,1.0
57,F,City,Basic Membership,2015-01-16,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,00:30:23,13.0,414.66,944.19,5.0,,No,Yes,No,Not Applicable,Too many ads,5.0
14,F,Town,Silver Membership,2016-11-21,No,Credit/Debit Card Offers,Desktop,Mobile_Data,03:59:08,9.0,191.26,67643.14,,718.32,Yes,No,Yes,Solved in Follow-up,Products always in Stock,2.0
47,M,,Premium Membership,2015-11-07,Yes,Without Offers,Desktop,Mobile_Data,08:41:40,21.0,79.5,51964.64,4.0,778.61,Yes,No,No,Not Applicable,User Friendly Website,2.0
16,F,,Basic Membership,2015-06-19,,Gift Vouchers/Coupons,,Fiber_Optic,10:54:13,23.0,32.78,15936.68,7.0,563.67,No,Yes,Yes,Solved,Poor Website,5.0
10,M,Town,Silver Membership,2015-03-20,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,11:56:23,22.0,90.83,30788.28,12.0,701.66,Yes,No,No,Not Applicable,Too many ads,3.0
37,M,Town,Silver Membership,2015-09-30,Yes,Gift Vouchers/Coupons,,Mobile_Data,12:24:50,12.0,500.49,43131.73,23.0,894.2960581725093,Yes,No,No,Not Applicable,Poor Website,4.0
11,F,Town,Platinum Membership,2015-04-23,Yes,Without Offers,Desktop,Mobile_Data,16:23:20,13.0,169.14,46397.59,10.0,788.55,Yes,No,Yes,Solved in Follow-up,,3.0
31,M,City,Silver Membership,2015-02-23,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,09:24:07,15.0,239.41,22250.97,14.0,765.02,Yes,No,Yes,Solved,Too many ads,3.0
48,M,City,Gold Membership,2016-03-06,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,19:19:16,14.0,390.9,36626.5,10.0,785.68,No,Yes,No,Not Applicable,Products always in Stock,1.0
12,M,City,No Membership,2015-04-21,No,Without Offers,,Mobile_Data,00:20:24,13.0,212.21,22791.32,16.0,528.17,Yes,No,Yes,Solved in Follow-up,Too many ads,5.0
11,F,Town,Basic Membership,2016-03-03,No,Without Offers,Smartphone,Fiber_Optic,15:03:26,18.0,332.17,17275.78,26.0,620.09,No,Yes,No,Not Applicable,Poor Customer Service,5.0
16,M,Town,Basic Membership,2017-11-06,Yes,Gift Vouchers/Coupons,,Mobile_Data,23:33:52,14.0,199.24,4262.37,17.0,529.33,Yes,No,No,Not Applicable,,5.0
15,F,Town,No Membership,2017-03-03,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,19:39:02,15.0,,42009.97,20.0,1102.9395069301086,No,Yes,No,Not Applicable,Poor Product Quality,5.0
56,M,City,No Membership,2016-04-02,,Credit/Debit Card Offers,Desktop,Mobile_Data,22:54:12,17.0,182.26,24873.64,23.0,614.19,No,Yes,Yes,Solved,Poor Website,5.0
20,M,Town,Basic Membership,2017-10-08,,Without Offers,Smartphone,Mobile_Data,06:25:37,17.0,,11292.83,17.0,556.35,Yes,No,No,Not Applicable,,5.0
19,M,Town,No Membership,2017-01-20,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,21:12:00,10.0,186.46,4528.62,5.0,696.74,No,Yes,No,Not Applicable,Poor Customer Service,5.0
61,F,Town,No Membership,2016-09-08,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,09:00:41,11.0,54.23,4724.74,15.0,601.76,Yes,No,No,Not Applicable,Poor Customer Service,4.0
24,M,Town,No Membership,2015-09-20,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,10:50:37,12.0,33.08,25825.62,,571.55,No,Yes,No,Not Applicable,Too many ads,5.0
26,F,City,Basic Membership,2015-05-17,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,12:47:05,18.0,359.96,30630.72,29.0,595.35,Yes,Yes,No,Not Applicable,Poor Product Quality,5.0
10,F,,Basic Membership,2015-10-04,No,Without Offers,,Mobile_Data,20:18:23,14.0,418.01,19285.16,22.0,701.61,Yes,No,Yes,No Information Available,Poor Customer Service,4.0
35,M,Town,Basic Membership,2015-09-18,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,09:30:08,23.0,66.49,40583.15,25.0,675.53,No,Yes,No,Not Applicable,,5.0
14,F,Village,Silver Membership,2015-04-02,,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,07:37:19,,58.17,42861.47,6.0,693.03,Yes,No,Yes,No Information Available,Poor Customer Service,4.0
10,M,City,Platinum Membership,2016-02-20,No,Credit/Debit Card Offers,Desktop,Mobile_Data,09:51:49,8.0,257.06,17241.89,5.0,733.24,No,Yes,Yes,Solved,,3.0
33,M,Village,Basic Membership,2016-11-07,No,Without Offers,Smartphone,Fiber_Optic,08:52:12,14.0,89.44,22155.43,6.0,503.41,No,Yes,No,Not Applicable,Poor Customer Service,5.0
12,M,Village,Basic Membership,2017-12-15,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,19:54:18,13.0,88.14,6636.98,,130.53202803441786,No,Yes,Yes,Unsolved,Too many ads,5.0
47,M,Town,Basic Membership,2016-06-20,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,21:37:41,18.0,135.96,3424.51,6.0,654.56,Yes,No,Yes,Unsolved,Too many ads,5.0
64,M,,Basic Membership,2016-01-26,,Gift Vouchers/Coupons,Smartphone,Wi-Fi,01:00:41,12.0,213.46,30707.98,,596.34,Yes,No,No,Not Applicable,Poor Product Quality,5.0
10,F,,Basic Membership,2016-02-06,Yes,Without Offers,Desktop,Mobile_Data,02:31:44,16.0,32.35,8296.91,9.0,557.37,Yes,No,No,Not Applicable,Too many ads,5.0
27,M,,Silver Membership,2016-08-12,No,Credit/Debit Card Offers,,Wi-Fi,18:15:06,15.0,32.31,11022.62,19.0,702.14,Yes,No,Yes,Solved in Follow-up,,3.0
31,M,,Gold Membership,2017-06-26,Yes,Gift Vouchers/Coupons,,Mobile_Data,10:53:01,13.0,188.49,8948.77,25.0,606.41,No,Yes,No,Not Applicable,Poor Product Quality,4.0
39,M,City,Gold Membership,2016-05-07,Yes,Gift Vouchers/Coupons,,Wi-Fi,08:23:49,14.0,95.84,40967.46,15.0,,Yes,No,No,Not Applicable,Quality Customer Care,1.0
56,M,City,No Membership,2017-06-16,,Without Offers,Desktop,Wi-Fi,04:50:54,18.0,,12375.35,,623.4,No,Yes,No,Not Applicable,,4.0
13,M,Town,No Membership,2016-08-25,No,Gift Vouchers/Coupons,Both,Fiber_Optic,05:48:05,4.0,461.25,33280.17,16.0,663.83,Yes,No,Yes,Solved in Follow-up,,5.0
29,M,Town,Silver Membership,2017-06-29,No,Credit/Debit Card Offers,Desktop,Wi-Fi,09:59:40,11.0,347.95,4777.76,28.0,768.68,No,Yes,Yes,Solved in Follow-up,Too many ads,3.0
61,F,City,Premium Membership,2016-02-22,,Without Offers,Both,Wi-Fi,07:51:30,23.0,458.47,28606.97,22.0,408.41633060700826,Yes,Yes,No,Not Applicable,Poor Customer Service,3.0
19,M,,Premium Membership,2015-08-31,,Gift Vouchers/Coupons,Desktop,Mobile_Data,14:48:08,12.0,398.31,69258.3,,706.21,Yes,Yes,No,Not Applicable,Reasonable Price,2.0
50,F,City,No Membership,2017-04-23,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,20:05:45,10.0,167.54,37785.3,21.0,1187.9229241881794,No,Yes,No,Not Applicable,Poor Product Quality,5.0
48,F,Town,Silver Membership,2015-01-05,Yes,Without Offers,Smartphone,Wi-Fi,07:19:41,17.0,403.63,8561.59,21.0,793.63,Yes,Yes,No,Not Applicable,Poor Website,3.0
24,F,Town,Basic Membership,2015-02-04,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,01:22:24,9.0,183.7,32267.49,9.0,515.2,Yes,No,No,Not Applicable,Poor Customer Service,5.0
54,M,City,Platinum Membership,2016-01-30,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,14:00:18,10.0,162.51,87649.54,15.0,825.87,No,Yes,Yes,Unsolved,User Friendly Website,1.0
38,F,Town,Silver Membership,2015-03-19,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,08:33:45,15.0,272.31,35418.71,20.0,611.9,No,Yes,No,Not Applicable,Poor Customer Service,4.0
60,M,City,Premium Membership,2017-10-08,No,Credit/Debit Card Offers,Desktop,Wi-Fi,00:00:00,7.0,103.35,8706.19,13.0,759.37,No,Yes,Yes,No Information Available,Products always in Stock,2.0
13,M,,No Membership,2017-03-11,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,22:40:45,15.0,229.34,24121.73,19.0,560.76,Yes,No,Yes,Solved,,5.0
24,M,Town,Gold Membership,2015-12-12,No,Gift Vouchers/Coupons,Both,Mobile_Data,10:43:11,8.0,470.2,28220.81,8.0,,No,Yes,Yes,Solved,Poor Customer Service,3.0
50,M,Village,No Membership,2015-05-25,No,Gift Vouchers/Coupons,,Wi-Fi,05:18:04,15.0,225.11,40410.41,16.0,718.49,No,Yes,No,Not Applicable,Too many ads,4.0
49,M,Town,No Membership,2017-08-25,,Without Offers,Desktop,Fiber_Optic,03:46:43,14.0,185.17,13695.43,29.0,605.98,Yes,No,Yes,Solved in Follow-up,,4.0
46,F,Town,No Membership,2017-01-08,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,01:44:04,12.0,,31437.05,17.0,651.92,Yes,Yes,Yes,Unsolved,,4.0
46,M,Town,Basic Membership,2017-08-22,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,15:13:38,20.0,1024.3154215004108,12931.05,14.0,953.3320049927664,No,Yes,No,Not Applicable,Too many ads,4.0
14,F,Town,Silver Membership,2017-09-04,Yes,Without Offers,Smartphone,Fiber_Optic,11:24:29,6.0,31.42,24446.05,8.0,,Yes,No,No,Not Applicable,,4.0
62,M,City,Basic Membership,2017-09-25,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,14:51:25,19.0,46.29,32096.07,18.0,,Yes,No,No,Not Applicable,Poor Customer Service,4.0
63,M,Town,No Membership,2015-06-01,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,20:34:54,9.0,215.67,4371.84,17.0,692.91,No,Yes,Yes,Unsolved,Too many ads,4.0
27,F,Village,Gold Membership,2016-05-13,No,Without Offers,Desktop,Wi-Fi,17:40:46,15.0,102.48,34411.84,,708.18,No,Yes,No,Not Applicable,Poor Website,3.0
21,M,City,No Membership,2015-03-31,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,20:14:54,19.0,107.07,33268.02,12.0,622.73,Yes,No,Yes,Unsolved,Poor Product Quality,4.0
12,M,City,Gold Membership,2015-06-18,Yes,Without Offers,Desktop,Fiber_Optic,12:27:58,6.0,96.1,42777.85,29.0,778.18,No,Yes,Yes,Solved in Follow-up,Too many ads,3.0
31,M,Town,Platinum Membership,2016-11-02,No,Without Offers,Smartphone,Mobile_Data,03:55:53,21.0,56.01,40850.12,25.0,768.18,No,Yes,Yes,No Information Available,Poor Product Quality,3.0
55,M,City,Basic Membership,2016-08-16,No,Credit/Debit Card Offers,Desktop,Mobile_Data,06:13:03,8.0,31.28,8636.86,26.0,698.58,Yes,No,Yes,Solved,,5.0
63,F,City,Premium Membership,2017-04-13,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,01:40:23,4.0,90.05,13440.27,21.0,749.87,Yes,No,Yes,Solved in Follow-up,,3.0
37,M,Town,Basic Membership,2016-05-25,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,06:18:53,14.0,,26515.33,7.0,616.17,Yes,No,Yes,Unsolved,Poor Customer Service,4.0
60,M,Town,No Membership,2017-02-09,No,Without Offers,Desktop,Wi-Fi,19:58:19,15.0,312.52,36047.57,13.0,506.71,Yes,No,Yes,Solved,Poor Website,5.0
47,M,Town,Platinum Membership,2015-12-21,No,Without Offers,Smartphone,Mobile_Data,08:21:07,2.0,303.6,3652.69,17.0,772.35,Yes,Yes,Yes,Solved,Poor Customer Service,3.0
26,M,Town,No Membership,2017-08-07,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,02:31:20,11.0,32.03,10855.98,13.0,706.53,No,Yes,Yes,Solved,Poor Website,4.0
59,M,,Premium Membership,2015-02-20,No,Credit/Debit Card Offers,Desktop,Mobile_Data,12:52:06,7.0,108.94,17765.25,19.0,800.45,Yes,No,No,Not Applicable,Quality Customer Care,1.0
56,M,,Platinum Membership,2016-11-17,,Gift Vouchers/Coupons,Smartphone,Mobile_Data,05:13:35,15.0,267.23,25708.74,13.0,756.94,Yes,No,No,Not Applicable,Too many ads,3.0
52,M,Village,Gold Membership,2017-05-05,No,Without Offers,,Fiber_Optic,16:39:25,,280.33,11386.12,18.0,787.43,Yes,Yes,Yes,Solved in Follow-up,User Friendly Website,2.0
36,F,Village,No Membership,2017-05-11,Yes,Without Offers,Both,Fiber_Optic,11:36:14,3.0,668.64,49977.71,18.0,636.54,No,Yes,No,Not Applicable,Poor Website,4.0
63,M,City,Silver Membership,2015-11-05,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,13:45:35,16.0,376.89,24078.36,13.0,792.876044202913,Yes,No,Yes,No Information Available,Poor Website,3.0
42,M,,Silver Membership,2017-06-13,No,Gift Vouchers/Coupons,,Wi-Fi,17:25:09,,30.16,1387.33,9.0,956.5988920864892,No,Yes,No,Not Applicable,Poor Website,3.0
63,F,City,Basic Membership,2017-11-11,Yes,Without Offers,Desktop,Mobile_Data,20:48:44,22.0,117.32,24070.97,7.0,359.7424716984407,No,Yes,Yes,Solved in Follow-up,,4.0
29,M,Town,No Membership,2016-08-09,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,07:12:43,7.0,182.32,39724.57,18.0,542.24,No,Yes,Yes,Solved,Poor Product Quality,5.0
56,F,Village,Platinum Membership,2016-08-24,Yes,Credit/Debit Card Offers,Both,Wi-Fi,14:29:54,9.0,619.57,21781.38,,766.79,Yes,No,Yes,Solved in Follow-up,,3.0
32,F,City,Silver Membership,2016-01-16,Yes,Without Offers,,Wi-Fi,01:10:49,9.0,30.74,25761.3,23.0,653.72,Yes,No,Yes,Unsolved,Poor Product Quality,4.0
31,M,Town,Platinum Membership,2015-08-24,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,19:28:13,22.0,1346.497329471362,24217.17,24.0,708.39,Yes,No,Yes,Unsolved,Poor Website,3.0
61,M,City,Basic Membership,2015-06-07,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,07:03:29,21.0,37.85,32903.03,22.0,639.92,Yes,No,Yes,Solved,,5.0
38,F,Village,Basic Membership,2016-09-09,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,00:09:34,15.0,114.02,31580.57,16.0,615.48,Yes,No,No,Not Applicable,Poor Customer Service,4.0
52,M,,Premium Membership,2017-08-16,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,08:12:16,18.0,32.24,11408.61,6.0,1054.8759877561488,Yes,No,No,Not Applicable,Reasonable Price,2.0
34,M,Town,No Membership,2016-06-18,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,07:26:44,,308.19,13847.36,27.0,536.58,Yes,Yes,Yes,Solved,Poor Product Quality,5.0
44,F,City,Basic Membership,2015-11-07,,Credit/Debit Card Offers,Smartphone,Wi-Fi,22:49:24,19.0,132.4,15134.27,16.0,541.99,Yes,No,Yes,Unsolved,Poor Website,5.0
39,M,,Platinum Membership,2017-09-28,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,23:40:41,17.0,975.4215181924976,47086.18,15.0,796.47,No,Yes,Yes,Solved in Follow-up,Too many ads,3.0
36,F,Town,Platinum Membership,2016-10-12,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,09:13:01,12.0,145.05,19732.89,,509.0647141944242,Yes,No,No,Not Applicable,Too many ads,3.0
31,M,,Basic Membership,2016-08-23,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,13:54:40,16.0,38.27,1778.37,25.0,516.05,No,Yes,No,Not Applicable,,5.0
30,M,Town,Basic Membership,2015-08-16,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,01:17:05,18.0,529.46,44939.59,7.0,710.74,Yes,No,No,Not Applicable,Too many ads,4.0
14,M,,Silver Membership,2017-08-29,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,16:08:03,12.0,31.56,24468.6,28.0,661.99,Yes,No,Yes,No Information Available,Too many ads,4.0
11,M,Town,Gold Membership,2017-12-14,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,18:03:34,9.0,761.61,7710.78,9.0,,Yes,Yes,No,Not Applicable,Poor Website,4.0
46,F,Town,Silver Membership,2015-07-01,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,01:32:07,18.0,280.45,48254.83,16.0,751.52,No,Yes,No,Not Applicable,,3.0
64,F,Town,Gold Membership,2016-06-21,No,Credit/Debit Card Offers,Desktop,Wi-Fi,15:00:23,11.0,318.82,22451.03,14.0,805.27,No,Yes,Yes,No Information Available,User Friendly Website,1.0
24,M,City,Basic Membership,2015-04-27,No,Without Offers,Desktop,Fiber_Optic,08:43:17,17.0,,44255.63,5.0,677.54,Yes,No,No,Not Applicable,,5.0
23,M,,Basic Membership,2017-01-11,No,Without Offers,Desktop,Wi-Fi,22:21:29,2.0,330.05,47684.82,7.0,621.08,No,Yes,No,Not Applicable,,5.0
34,M,City,Basic Membership,2016-10-16,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,11:58:14,24.0,,28122.52,11.0,145.73113019789665,No,Yes,Yes,Solved,Poor Customer Service,5.0
58,F,City,Basic Membership,2015-04-09,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,03:23:29,,235.67,37399.64,12.0,1253.548944197015,No,Yes,Yes,No Information Available,Poor Customer Service,4.0
45,F,City,Gold Membership,2016-11-05,,Credit/Debit Card Offers,Smartphone,Fiber_Optic,03:37:14,15.0,274.69,2806.87,5.0,,Yes,No,No,Not Applicable,,3.0
39,M,,Premium Membership,2015-09-18,,Without Offers,Smartphone,Wi-Fi,14:12:59,7.0,206.28,28951.53,,1153.886200923319,Yes,Yes,Yes,No Information Available,Too many ads,3.0
14,M,Village,Premium Membership,2015-02-06,No,Gift Vouchers/Coupons,Both,Wi-Fi,14:30:28,10.0,288.63,98669.9,19.0,821.57,Yes,No,Yes,Solved in Follow-up,Quality Customer Care,1.0
29,F,,Silver Membership,2017-02-24,No,Without Offers,Desktop,Mobile_Data,08:31:41,14.0,47.85,24749.76,13.0,727.47,No,Yes,Yes,Unsolved,,3.0
58,M,City,Gold Membership,2016-03-17,,Credit/Debit Card Offers,,Mobile_Data,10:37:26,5.0,462.4,1308.83,8.0,728.72,No,Yes,No,Not Applicable,Poor Website,3.0
60,M,City,No Membership,2017-06-30,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,10:40:37,11.0,127.84,3678.49,21.0,661.43,No,Yes,No,Not Applicable,Poor Website,4.0
14,M,,Basic Membership,2015-07-14,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,13:03:04,8.0,648.55,1342.33,12.0,675.87,Yes,Yes,No,Not Applicable,Poor Website,5.0
32,F,,Gold Membership,2016-01-03,,Without Offers,,Fiber_Optic,22:35:45,16.0,252.18,27607.63,14.0,949.4633717900024,No,Yes,No,Not Applicable,Poor Customer Service,4.0
25,F,Village,Silver Membership,2015-11-28,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,05:34:30,12.0,119.64,91653.19,14.0,735.7,Yes,No,Yes,Solved in Follow-up,Products always in Stock,2.0
11,F,City,Gold Membership,2017-09-20,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,09:49:01,11.0,155.12,48976.98,26.0,735.78,Yes,No,No,Not Applicable,,3.0
32,M,,No Membership,2017-01-02,Yes,Credit/Debit Card Offers,,Wi-Fi,15:55:23,,347.85,14997.66,,615.28,Yes,Yes,Yes,Unsolved,Poor Product Quality,4.0
13,M,Village,Premium Membership,2015-12-04,No,Without Offers,,Mobile_Data,11:04:59,6.0,152.05,5019.87,11.0,740.52,No,Yes,No,Not Applicable,Too many ads,3.0
23,M,City,Gold Membership,2016-04-19,No,Without Offers,,Fiber_Optic,08:56:02,1.0,310.36,6970.8,21.0,702.95,Yes,Yes,Yes,Solved in Follow-up,Poor Website,4.0
14,F,City,Premium Membership,2015-05-07,No,Without Offers,Desktop,Fiber_Optic,18:16:25,19.0,34.32,8793.25,,706.5,No,Yes,No,Not Applicable,Products always in Stock,2.0
55,M,Town,No Membership,2016-01-19,,Credit/Debit Card Offers,Smartphone,Fiber_Optic,14:59:39,9.0,33.46,7982.55,22.0,646.82,No,Yes,Yes,Solved,Poor Product Quality,4.0
24,F,City,No Membership,2016-03-16,No,Credit/Debit Card Offers,,Wi-Fi,01:56:58,7.0,241.05,13828.7,16.0,690.21,Yes,No,No,Not Applicable,,5.0
52,F,City,Gold Membership,2015-01-10,No,Without Offers,,Wi-Fi,07:04:44,17.0,283.3,8101.0,26.0,698.44,No,Yes,No,Not Applicable,Too many ads,4.0
35,F,Town,Basic Membership,2016-07-03,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,07:18:52,17.0,52.72,1237.2,27.0,1167.334646322825,No,Yes,No,Not Applicable,,5.0
56,F,Town,Premium Membership,2016-02-13,Yes,Without Offers,Smartphone,Wi-Fi,08:48:39,7.0,51.29,31845.35,26.0,725.86,No,Yes,Yes,Unsolved,Poor Product Quality,3.0
53,F,City,No Membership,2017-12-18,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,01:57:50,11.0,274.48,17021.66,19.0,682.83,Yes,Yes,No,Not Applicable,,5.0
60,M,,Silver Membership,2017-05-28,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,01:00:20,13.0,624.4,35907.71,19.0,736.78,No,Yes,No,Not Applicable,Too many ads,3.0
48,F,Town,Basic Membership,2017-10-04,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,12:46:07,22.0,30.13,46447.42,21.0,630.66,No,Yes,Yes,No Information Available,Poor Product Quality,5.0
59,F,Village,Basic Membership,2015-02-10,Yes,Without Offers,Smartphone,Mobile_Data,04:38:41,19.0,34.31,15956.13,11.0,697.85,No,Yes,No,Not Applicable,Too many ads,4.0
44,F,City,Basic Membership,2015-07-22,,Gift Vouchers/Coupons,Desktop,Wi-Fi,12:26:22,17.0,319.89,37033.15,5.0,525.53,Yes,No,Yes,No Information Available,Poor Website,5.0
47,F,Village,Platinum Membership,2017-11-08,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,03:14:49,17.0,401.32,45945.2,20.0,700.71,Yes,No,Yes,Unsolved,Poor Product Quality,3.0
34,M,,Platinum Membership,2017-05-25,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,02:39:51,22.0,372.9,53181.63,15.0,715.61,No,Yes,Yes,Solved in Follow-up,Reasonable Price,2.0
52,F,Village,Gold Membership,2016-03-24,No,Credit/Debit Card Offers,,Mobile_Data,13:33:19,9.0,184.35,12233.6,21.0,623.9,Yes,No,Yes,Solved in Follow-up,Too many ads,4.0
46,M,Town,Basic Membership,2015-06-04,No,Without Offers,Smartphone,Wi-Fi,09:38:40,2.0,,18511.15,12.0,602.97,No,Yes,Yes,Solved in Follow-up,,4.0
29,M,City,Silver Membership,2017-11-13,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,01:43:31,16.0,62.08,21078.6,12.0,791.13,No,Yes,No,Not Applicable,Poor Customer Service,3.0
17,M,City,Premium Membership,2015-02-04,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,13:34:19,,360.96,30079.94,26.0,768.11,Yes,Yes,No,Not Applicable,,3.0
15,M,City,Gold Membership,2017-09-17,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,04:22:45,,73.68,12385.14,10.0,1257.5605899986394,Yes,No,No,Not Applicable,Reasonable Price,1.0
25,M,City,Premium Membership,2015-03-07,,Gift Vouchers/Coupons,,Wi-Fi,21:06:36,14.0,259.61,3764.96,21.0,708.48,No,Yes,Yes,Solved,Poor Product Quality,3.0
21,F,Town,Basic Membership,2017-09-12,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,15:32:48,4.0,486.86,46168.03,11.0,,Yes,No,Yes,Solved,Poor Website,4.0
32,F,Town,No Membership,2017-04-09,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,20:06:43,18.0,262.03,1484.56,26.0,618.53,Yes,No,Yes,Solved,Too many ads,5.0
59,M,Town,Basic Membership,2016-07-09,No,Without Offers,Smartphone,Wi-Fi,17:42:31,3.0,34.87,5109.55,,512.43,Yes,No,No,Not Applicable,Poor Customer Service,5.0
27,F,,Gold Membership,2015-10-01,Yes,Without Offers,Both,Mobile_Data,05:06:07,9.0,610.79,18774.78,,706.42,No,Yes,No,Not Applicable,,3.0
59,M,Town,Silver Membership,2017-05-24,Yes,Gift Vouchers/Coupons,Both,Mobile_Data,22:18:10,9.0,900.79,13750.52,13.0,729.25,Yes,No,No,Not Applicable,Too many ads,3.0
17,F,Village,Basic Membership,2015-01-18,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,19:02:57,6.0,527.15,32753.94,18.0,954.4086949248732,No,Yes,No,Not Applicable,Poor Product Quality,5.0
34,M,Village,Silver Membership,2017-12-12,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,09:29:11,13.0,89.08,10961.93,6.0,,No,Yes,No,Not Applicable,Too many ads,4.0
